净值日期,累计净值
2023-05-11,1.3144
2023-05-12,1.3145
2023-05-15,1.3147
2023-05-16,1.3148
2023-05-17,1.3149
2023-05-18,1.315
2023-05-19,1.3152
2023-05-22,1.3157
2023-05-23,1.3162
2023-05-24,1.3163
2023-05-25,1.3164
2023-05-26,1.3163
2023-05-29,1.3166
2023-05-30,1.3168
2023-05-31,1.3171
2023-06-01,1.3174
2023-06-02,1.3175
2023-06-05,1.3178
2023-06-06,1.3181
2023-06-07,1.3184
2023-06-08,1.3186
2023-06-09,1.3188
2023-06-12,1.3192
2023-06-13,1.3196
2023-06-14,1.3197
2023-06-15,1.3191
2023-06-16,1.3184
2023-06-19,1.3176
2023-06-20,1.3177
2023-06-21,1.3181
2023-06-26,1.3185
2023-06-27,1.3181
2023-06-28,1.3182
2023-06-29,1.3184
2023-06-30,1.3191
2023-07-03,1.3194
2023-07-04,1.3196
2023-07-05,1.3199
2023-07-06,1.3202
2023-07-07,1.3204
2023-07-10,1.3208
2023-07-11,1.3211
2023-07-12,1.3211
2023-07-13,1.3212
2023-07-14,1.3211
2023-07-17,1.3217
2023-07-18,1.322
2023-07-19,1.3223
2023-07-20,1.3225
2023-07-21,1.3227
2023-07-24,1.3231
2023-07-25,1.3219
2023-07-26,1.3218
2023-07-27,1.3223
2023-07-28,1.322
2023-07-31,1.3217
2023-08-01,1.322
2023-08-02,1.3222
2023-08-03,1.3226
2023-08-04,1.3229
2023-08-07,1.3232
2023-08-08,1.3235
2023-08-09,1.3237
2023-08-10,1.3238
2023-08-11,1.3242
2023-08-14,1.3247
2023-08-15,1.3254
2023-08-16,1.3257
2023-08-17,1.3257
2023-08-18,1.3258
2023-08-21,1.3264
2023-08-22,1.3264
2023-08-23,1.3267
2023-08-24,1.3267
2023-08-25,1.3266
2023-08-28,1.3262
2023-08-29,1.3257
2023-08-30,1.3259
2023-08-31,1.3261
2023-09-01,1.3258
2023-09-04,1.325
2023-09-05,1.325
2023-09-06,1.3242
2023-09-07,1.3231
2023-09-08,1.3222
2023-09-11,1.3214
2023-09-12,1.3219
2023-09-13,1.3228
2023-09-14,1.3233
2023-09-15,1.3232
2023-09-18,1.3228
2023-09-19,1.3229
2023-09-20,1.3229
2023-09-21,1.3233
2023-09-22,1.3234
2023-09-25,1.3235
2023-09-26,1.3232
2023-09-27,1.3232
2023-09-28,1.324
2023-10-09,1.3252
2023-10-10,1.3248
2023-10-11,1.3243
2023-10-12,1.3244
2023-10-13,1.3247
2023-10-16,1.325
2023-10-17,1.3247
2023-10-18,1.3247
2023-10-19,1.3236
2023-10-20,1.3236
2023-10-23,1.324
2023-10-24,1.3236
2023-10-25,1.324
2023-10-26,1.3243
2023-10-27,1.3244
2023-10-30,1.3249
2023-10-31,1.3252
2023-11-01,1.3254
2023-11-02,1.326
2023-11-03,1.3264
2023-11-06,1.3268
2023-11-07,1.3269
2023-11-08,1.3272
2023-11-09,1.3276
2023-11-10,1.3279
2023-11-13,1.3287
2023-11-14,1.3289
2023-11-15,1.3294
2023-11-16,1.3299
