净值日期,累计净值
2014-12-12,1.098
2014-12-15,1.098
2014-12-16,1.096
2014-12-17,1.091
2014-12-18,1.086
2014-12-19,1.08
2014-12-22,1.08
2014-12-23,1.082
2014-12-24,1.081
2014-12-25,1.082
2014-12-26,1.083
2014-12-29,1.085
2014-12-30,1.086
2014-12-31,1.086
2015-01-05,1.088
2015-01-06,1.089
2015-01-07,1.089
2015-01-08,1.089
2015-01-09,1.09
2015-01-12,1.091
2015-01-13,1.091
2015-01-14,1.092
2015-01-15,1.094
2015-01-16,1.095
2015-01-19,1.097
2015-01-20,1.097
2015-01-21,1.097
2015-01-22,1.099
2015-01-23,1.099
2015-01-26,1.1
2015-01-27,1.1
2015-01-28,1.101
2015-01-29,1.101
2015-01-30,1.099
2015-02-02,1.1
2015-02-03,1.099
2015-02-04,1.099
2015-02-05,1.101
2015-02-06,1.102
2015-02-09,1.105
2015-02-10,1.105
2015-02-11,1.106
2015-02-12,1.106
2015-02-13,1.108
2015-02-16,1.107
2015-02-17,1.11
2015-02-25,1.111
2015-02-26,1.111
2015-02-27,1.111
2015-03-02,1.112
2015-03-03,1.112
2015-03-04,1.112
2015-03-05,1.113
2015-03-06,1.113
2015-03-09,1.113
2015-03-10,1.113
2015-03-11,1.114
2015-03-12,1.115
2015-03-13,1.116
2015-03-16,1.117
2015-03-17,1.116
2015-03-18,1.119
2015-03-19,1.116
2015-03-20,1.115
2015-03-23,1.116
2015-03-24,1.115
2015-03-25,1.115
2015-03-26,1.115
2015-03-27,1.113
2015-03-30,1.113
2015-03-31,1.113
2015-04-01,1.11
2015-04-02,1.111
2015-04-03,1.111
2015-04-07,1.11
2015-04-08,1.109
2015-04-09,1.11
2015-04-10,1.11
2015-04-13,1.111
2015-04-14,1.112
2015-04-15,1.112
2015-04-16,1.113
2015-04-17,1.113
2015-04-20,1.115
2015-04-21,1.116
2015-04-22,1.116
2015-04-23,1.117
2015-04-24,1.117
2015-04-27,1.118
2015-04-28,1.118
2015-04-29,1.119
2015-04-30,1.12
2015-05-04,1.12
2015-05-05,1.12
2015-05-06,1.121
2015-05-07,1.122
2015-05-08,1.123
2015-05-11,1.124
2015-05-12,1.125
2015-05-13,1.126
2015-05-14,1.128
2015-05-15,1.129
2015-05-18,1.131
2015-05-19,1.131
2015-05-20,1.131
2015-05-21,1.131
2015-05-22,1.131
2015-05-25,1.131
2015-05-26,1.131
2015-05-27,1.131
2015-05-28,1.13
2015-05-29,1.13
2015-06-01,1.133
2015-06-02,1.133
2015-06-03,1.132
2015-06-04,1.133
2015-06-05,1.134
2015-06-08,1.133
2015-06-09,1.133
2015-06-10,1.134
2015-06-11,1.134
2015-06-12,1.134
2015-06-15,1.134
2015-06-16,1.135
2015-06-17,1.134
2015-06-18,1.134
2015-06-19,1.134
2015-06-23,1.135
2015-06-24,1.135
2015-06-25,1.135
2015-06-26,1.135
2015-06-29,1.136
2015-06-30,1.135
2015-07-01,1.134
2015-07-02,1.131
2015-07-03,1.131
2015-07-06,1.132
2015-07-07,1.133
2015-07-08,1.133
2015-07-09,1.133
2015-07-10,1.134
2015-07-13,1.135
2015-07-14,1.136
2015-07-15,1.137
2015-07-16,1.138
2015-07-17,1.139
2015-07-20,1.14
2015-07-21,1.14
2015-07-22,1.14
2015-07-23,1.141
2015-07-24,1.142
2015-07-27,1.142
2015-07-28,1.143
2015-07-29,1.144
2015-07-30,1.144
2015-07-31,1.145
2015-08-03,1.145
2015-08-04,1.146
2015-08-05,1.146
2015-08-06,1.147
2015-08-07,1.148
2015-08-10,1.148
2015-08-11,1.148
2015-08-12,1.147
2015-08-13,1.147
2015-08-14,1.145
2015-08-17,1.146
2015-08-18,1.146
2015-08-19,1.146
2015-08-20,1.146
2015-08-21,1.146
2015-08-24,1.147
2015-08-25,1.146
2015-08-26,1.147
2015-08-27,1.147
2015-08-28,1.147
2015-08-31,1.148
2015-09-01,1.148
2015-09-02,1.148
2015-09-07,1.149
2015-09-08,1.149
2015-09-09,1.149
2015-09-10,1.149
2015-09-11,1.149
2015-09-14,1.149
2015-09-15,1.149
2015-09-16,1.15
2015-09-17,1.15
2015-09-18,1.15
2015-09-21,1.15
2015-09-22,1.15
2015-09-23,1.149
2015-09-24,1.149
2015-09-25,1.149
2015-09-28,1.15
2015-09-29,1.15
2015-09-30,1.15
2015-10-08,1.151
2015-10-09,1.151
2015-10-12,1.151
2015-10-13,1.151
2015-10-14,1.151
2015-10-15,1.151
2015-10-16,1.152
2015-10-19,1.151
2015-10-20,1.152
2015-10-21,1.152
2015-10-22,1.152
2015-10-23,1.153
2015-10-26,1.154
2015-10-27,1.155
2015-10-28,1.157
2015-10-29,1.157
2015-10-30,1.158
2015-11-02,1.158
2015-11-03,1.158
2015-11-04,1.158
2015-11-05,1.158
2015-11-06,1.157
2015-11-09,1.156
2015-11-10,1.156
2015-11-11,1.156
2015-11-12,1.156
2015-11-13,1.156
2015-11-16,1.156
2015-11-17,1.156
2015-11-18,1.156
2015-11-19,1.155
2015-11-20,1.156
2015-11-23,1.155
2015-11-24,1.156
2015-11-25,1.156
2015-11-26,1.157
2015-11-27,1.157
2015-11-30,1.157
2015-12-01,1.157
2015-12-02,1.157
2015-12-03,1.158
2015-12-04,1.159
2015-12-07,1.159
2015-12-08,1.159
2015-12-09,1.159
2015-12-10,1.159
2015-12-11,1.16
2015-12-14,1.16
2015-12-15,1.16
2015-12-16,1.161
2015-12-17,1.161
2015-12-18,1.162
2015-12-21,1.164
2015-12-22,1.165
2015-12-23,1.165
2015-12-24,1.167
2015-12-25,1.168
2015-12-28,1.17
2015-12-29,1.169
2015-12-30,1.169
2015-12-31,1.17
2016-01-04,1.169
2016-01-05,1.169
2016-01-06,1.17
2016-01-07,1.171
2016-01-08,1.171
2016-01-11,1.172
2016-01-12,1.173
2016-01-13,1.174
2016-01-14,1.175
2016-01-15,1.175
2016-01-18,1.175
2016-01-19,1.175
2016-01-20,1.173
2016-01-21,1.173
2016-01-22,1.174
2016-01-25,1.173
2016-01-26,1.172
2016-01-27,1.17
2016-01-28,1.169
2016-01-29,1.17
2016-02-01,1.17
2016-02-02,1.169
2016-02-03,1.168
2016-02-04,1.169
2016-02-05,1.169
2016-02-15,1.171
2016-02-16,1.171
2016-02-17,1.171
2016-02-18,1.172
2016-02-19,1.172
2016-02-22,1.174
2016-02-23,1.174
2016-02-24,1.175
2016-02-25,1.174
2016-02-26,1.174
2016-02-29,1.175
2016-03-01,1.175
2016-03-02,1.176
2016-03-03,1.176
2016-03-04,1.176
2016-03-07,1.177
2016-03-08,1.178
2016-03-09,1.178
2016-03-10,1.179
2016-03-11,1.179
2016-03-14,1.179
2016-03-15,1.18
2016-03-16,1.182
2016-03-17,1.182
2016-03-18,1.182
2016-03-21,1.182
2016-03-22,1.182
2016-03-23,1.182
2016-03-24,1.183
2016-03-25,1.183
2016-03-28,1.183
2016-03-29,1.182
2016-03-30,1.182
2016-03-31,1.182
2016-04-01,1.183
2016-04-05,1.183
2016-04-06,1.183
2016-04-07,1.182
2016-04-08,1.182
2016-04-11,1.182
2016-04-12,1.181
2016-04-13,1.18
2016-04-14,1.179
2016-04-15,1.179
2016-04-18,1.179
2016-04-19,1.179
2016-04-20,1.178
2016-04-21,1.176
2016-04-22,1.176
2016-04-25,1.174
2016-04-26,1.172
2016-04-27,1.173
2016-04-28,1.174
2016-04-29,1.175
2016-05-03,1.177
2016-05-04,1.178
2016-05-05,1.178
2016-05-06,1.178
2016-05-09,1.178
2016-05-10,1.179
2016-05-11,1.179
2016-05-12,1.18
2016-05-13,1.18
2016-05-16,1.18
2016-05-17,1.18
2016-05-18,1.18
2016-05-19,1.179
2016-05-20,1.179
2016-05-23,1.18
2016-05-24,1.18
2016-05-25,1.18
2016-05-26,1.18
2016-05-27,1.182
2016-05-30,1.182
2016-05-31,1.182
2016-06-01,1.182
2016-06-02,1.183
2016-06-03,1.182
2016-06-06,1.182
2016-06-07,1.183
2016-06-08,1.183
2016-06-13,1.184
2016-06-14,1.184
2016-06-15,1.185
2016-06-16,1.185
2016-06-17,1.185
2016-06-20,1.186
2016-06-21,1.186
2016-06-22,1.186
2016-06-23,1.187
2016-06-24,1.187
2016-06-27,1.188
2016-06-28,1.189
2016-06-29,1.188
2016-06-30,1.188
2016-07-01,1.189
2016-07-04,1.189
2016-07-05,1.189
2016-07-06,1.19
2016-07-07,1.191
2016-07-08,1.192
2016-07-11,1.193
2016-07-12,1.193
2016-07-13,1.193
2016-07-14,1.194
2016-07-15,1.194
2016-07-18,1.179
2016-07-19,1.196
2016-07-20,1.196
2016-07-21,1.197
2016-07-22,1.197
2016-07-25,1.197
2016-07-26,1.197
2016-07-27,1.198
2016-07-28,1.198
2016-07-29,1.198
2016-08-01,1.198
2016-08-02,1.198
2016-08-03,1.198
2016-08-04,1.199
2016-08-05,1.199
2016-08-08,1.2
2016-08-09,1.2
2016-08-10,1.201
2016-08-11,1.201
2016-08-12,1.202
2016-08-15,1.202
2016-08-16,1.202
2016-08-17,1.202
2016-08-18,1.202
2016-08-19,1.203
2016-08-22,1.203
2016-08-23,1.203
2016-08-24,1.202
2016-08-25,1.202
2016-08-26,1.203
2016-08-29,1.203
2016-08-30,1.203
2016-08-31,1.203
2016-09-01,1.203
2016-09-02,1.203
2016-09-05,1.203
2016-09-06,1.204
2016-09-07,1.204
2016-09-08,1.204
2016-09-09,1.204
2016-09-12,1.203
2016-09-13,1.203
2016-09-14,1.204
2016-09-19,1.204
2016-09-20,1.204
2016-09-21,1.204
2016-09-22,1.204
2016-09-23,1.205
2016-09-26,1.206
2016-09-27,1.206
2016-09-28,1.206
2016-09-29,1.206
2016-09-30,1.207
2016-10-10,1.208
2016-10-11,1.208
2016-10-12,1.209
2016-10-13,1.209
2016-10-14,1.21
2016-10-17,1.21
2016-10-18,1.21
2016-10-19,1.21
2016-10-20,1.21
2016-10-21,1.21
2016-10-24,1.21
2016-10-25,1.21
2016-10-26,1.209
2016-10-27,1.209
2016-10-28,1.209
2016-10-31,1.209
2016-11-01,1.209
2016-11-02,1.209
2016-11-03,1.209
2016-11-04,1.209
2016-11-07,1.208
2016-11-08,1.207
2016-11-09,1.208
2016-11-10,1.207
2016-11-11,1.206
2016-11-14,1.206
2016-11-15,1.206
2016-11-16,1.206
2016-11-17,1.205
2016-11-18,1.205
2016-11-21,1.205
2016-11-22,1.205
2016-11-23,1.205
2016-11-24,1.206
2016-11-25,1.205
2016-11-28,1.205
2016-11-29,1.204
2016-11-30,1.203
2016-12-01,1.201
2016-12-02,1.201
2016-12-05,1.201
2016-12-06,1.199
2016-12-07,1.199
2016-12-08,1.199
2016-12-09,1.199
2016-12-12,1.198
2016-12-13,1.196
2016-12-14,1.195
2016-12-15,1.19
2016-12-16,1.19
2016-12-19,1.189
2016-12-20,1.187
2016-12-21,1.189
2016-12-22,1.19
2016-12-23,1.192
2016-12-26,1.192
2016-12-27,1.193
2016-12-28,1.193
2016-12-29,1.194
2016-12-30,1.194
2016-12-31,1.195
2017-01-03,1.195
2017-01-04,1.195
2017-01-05,1.195
2017-01-06,1.196
2017-01-09,1.196
2017-01-10,1.197
2017-01-11,1.197
2017-01-12,1.197
2017-01-13,1.198
2017-01-16,1.198
2017-01-17,1.197
2017-01-18,1.196
2017-01-19,1.196
2017-01-20,1.197
2017-01-23,1.197
2017-01-24,1.196
2017-01-25,1.195
2017-01-26,1.195
2017-02-03,1.194
2017-02-06,1.193
2017-02-07,1.192
2017-02-08,1.192
2017-02-09,1.192
2017-02-10,1.192
2017-02-13,1.193
2017-02-14,1.193
2017-02-15,1.193
2017-02-16,1.193
2017-02-17,1.193
2017-02-20,1.194
2017-02-21,1.194
2017-02-22,1.194
2017-02-23,1.194
2017-02-24,1.194
2017-02-27,1.195
2017-02-28,1.195
2017-03-01,1.194
2017-03-02,1.194
2017-03-03,1.194
2017-03-06,1.194
2017-03-07,1.194
2017-03-08,1.193
2017-03-09,1.193
2017-03-10,1.193
2017-03-13,1.193
2017-03-14,1.193
2017-03-15,1.194
2017-03-16,1.194
2017-03-17,1.194
2017-03-20,1.194
2017-03-21,1.194
2017-03-22,1.194
2017-03-23,1.194
2017-03-24,1.195
2017-03-27,1.195
2017-03-28,1.195
2017-03-29,1.195
2017-03-30,1.195
2017-03-31,1.196
2017-04-05,1.196
2017-04-06,1.196
2017-04-07,1.197
2017-04-10,1.197
2017-04-11,1.197
2017-04-12,1.197
2017-04-13,1.198
2017-04-14,1.197
2017-04-17,1.197
2017-04-18,1.197
2017-04-19,1.197
2017-04-20,1.197
2017-04-21,1.196
2017-04-24,1.196
2017-04-25,1.196
2017-04-26,1.196
2017-04-27,1.196
2017-04-28,1.196
2017-05-02,1.196
2017-05-03,1.196
2017-05-04,1.196
2017-05-05,1.196
2017-05-08,1.196
2017-05-09,1.195
2017-05-10,1.195
2017-05-11,1.195
2017-05-12,1.195
2017-05-15,1.195
2017-05-16,1.195
2017-05-17,1.195
2017-05-18,1.196
2017-05-19,1.195
2017-05-22,1.195
2017-05-23,1.195
2017-05-24,1.195
2017-05-25,1.196
2017-05-26,1.195
2017-05-31,1.196
2017-06-01,1.196
2017-06-02,1.196
2017-06-05,1.196
2017-06-06,1.196
2017-06-07,1.196
2017-06-08,1.197
2017-06-09,1.197
2017-06-12,1.197
2017-06-13,1.197
2017-06-14,1.198
2017-06-15,1.198
2017-06-16,1.198
2017-06-19,1.199
2017-06-20,1.199
2017-06-21,1.199
2017-06-22,1.199
2017-06-23,1.199
2017-06-26,1.2
2017-06-27,1.2
2017-06-28,1.201
2017-06-29,1.201
2017-06-30,1.201
2017-07-03,1.202
2017-07-04,1.202
2017-07-05,1.202
2017-07-06,1.202
2017-07-07,1.202
2017-07-10,1.203
2017-07-11,1.203
2017-07-12,1.203
2017-07-13,1.203
2017-07-14,1.204
2017-07-17,1.204
2017-07-18,1.204
2017-07-19,1.204
2017-07-20,1.204
2017-07-21,1.204
2017-07-24,1.204
2017-07-25,1.204
2017-07-26,1.204
2017-07-27,1.204
2017-07-28,1.204
2017-07-31,1.204
2017-08-01,1.204
2017-08-02,1.204
2017-08-03,1.204
2017-08-04,1.205
2017-08-07,1.204
2017-08-08,1.204
2017-08-09,1.204
2017-08-10,1.204
2017-08-11,1.204
2017-08-14,1.204
2017-08-15,1.205
2017-08-16,1.205
2017-08-17,1.205
2017-08-18,1.205
2017-08-21,1.205
2017-08-22,1.205
2017-08-23,1.205
2017-08-24,1.204
2017-08-25,1.204
2017-08-28,1.204
2017-08-29,1.204
2017-08-30,1.204
2017-08-31,1.204
2017-09-01,1.204
2017-09-04,1.204
2017-09-05,1.204
2017-09-06,1.204
2017-09-07,1.204
2017-09-08,1.205
2017-09-11,1.205
2017-09-12,1.205
2017-09-13,1.206
2017-09-14,1.206
2017-09-15,1.206
2017-09-18,1.207
2017-09-19,1.207
2017-09-20,1.207
2017-09-21,1.207
2017-09-22,1.207
2017-09-25,1.208
2017-09-26,1.208
2017-09-27,1.208
2017-09-28,1.208
2017-09-29,1.209
2017-10-09,1.209
2017-10-10,1.21
2017-10-11,1.21
2017-10-12,1.21
2017-10-13,1.21
2017-10-16,1.21
2017-10-17,1.21
2017-10-18,1.209
2017-10-19,1.21
2017-10-20,1.21
2017-10-23,1.21
2017-10-24,1.21
2017-10-25,1.21
2017-10-26,1.21
2017-10-27,1.21
2017-10-30,1.21
2017-10-31,1.209
2017-11-01,1.209
2017-11-02,1.21
2017-11-03,1.21
2017-11-06,1.21
2017-11-07,1.21
2017-11-08,1.21
2017-11-09,1.21
2017-11-10,1.21
2017-11-13,1.21
2017-11-14,1.21
2017-11-15,1.21
2017-11-16,1.21
2017-11-17,1.21
2017-11-20,1.21
2017-11-21,1.21
2017-11-22,1.209
2017-11-23,1.209
2017-11-24,1.209
2017-11-27,1.209
2017-11-28,1.208
2017-11-29,1.208
2017-11-30,1.209
2017-12-01,1.209
2017-12-04,1.21
2017-12-05,1.21
2017-12-06,1.21
2017-12-07,1.21
2017-12-08,1.21
2017-12-11,1.21
2017-12-12,1.21
2017-12-13,1.21
2017-12-14,1.21
2017-12-15,1.21
2017-12-18,1.21
2017-12-19,1.21
2017-12-20,1.211
2017-12-21,1.211
2017-12-22,1.211
2017-12-25,1.212
2017-12-26,1.212
2017-12-27,1.212
2017-12-28,1.212
2017-12-29,1.213
2017-12-31,1.213
2018-01-02,1.213
2018-01-03,1.212
2018-01-04,1.212
2018-01-05,1.213
2018-01-08,1.213
2018-01-09,1.213
2018-01-10,1.212
2018-01-11,1.212
2018-01-12,1.213
2018-01-15,1.213
2018-01-16,1.213
2018-01-17,1.213
2018-01-18,1.213
2018-01-19,1.213
2018-01-22,1.213
2018-01-23,1.213
2018-01-24,1.214
2018-01-25,1.214
2018-01-26,1.213
2018-01-29,1.213
2018-01-30,1.213
2018-01-31,1.214
2018-02-01,1.213
2018-02-02,1.213
2018-02-05,1.213
2018-02-06,1.214
2018-02-07,1.214
2018-02-08,1.214
2018-02-09,1.214
2018-02-12,1.215
2018-02-13,1.215
2018-02-14,1.215
2018-02-22,1.216
2018-02-23,1.216
2018-02-26,1.216
2018-02-27,1.216
2018-02-28,1.216
2018-03-01,1.216
2018-03-02,1.216
2018-03-05,1.216
2018-03-06,1.217
2018-03-07,1.217
2018-03-08,1.217
2018-03-09,1.217
