日期,收盘点位,市值(美元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2023/12/14,4719.55,4.18151E+13,24.7061,0.7061,28.609,21.4256,17.4733
2023/12/13,4707.09,4.16497E+13,24.6053,0.704,28.609,21.4228,17.4733
2023/12/12,4643.7,4.10919E+13,24.2758,0.6945,28.609,21.4218,17.4733
2023/12/11,4622.44,4.09198E+13,24.1878,0.6906,28.6117,21.4208,17.4729
2023/12/8,4604.37,4.07693E+13,24.0988,0.6856,28.6117,21.4199,17.4729
2023/12/7,4585.59,4.06066E+13,24.0065,0.6809,28.6117,21.419,17.4729
2023/12/6,4549.34,4.02804E+13,23.81,0.6631,28.6117,21.4172,17.4729
2023/12/5,4568.25,4.04403E+13,23.9042,0.6725,28.6117,21.4154,17.4729
2023/12/4,4569.78,4.04593E+13,23.9113,0.6736,28.6118,21.4145,17.4729
2023/12/1,4594.63,4.06788E+13,24.0416,0.6823,28.6118,21.4136,17.4729
2023/11/30,4567.8,4.04438E+13,23.9029,0.6727,28.6118,21.4128,17.4729
2023/11/29,4550.58,4.03023E+13,23.8645,0.6689,28.6118,21.412,17.4729
2023/11/28,4554.89,4.03487E+13,23.9159,0.6742,28.6118,21.4069,17.4729
2023/11/27,4550.43,4.03043E+13,23.8923,0.6718,28.6173,21.4019,17.4724
2023/11/24,4559.34,4.03851E+13,23.9402,0.6764,28.6173,21.4017,17.4724
2023/11/22,4556.62,4.03616E+13,23.9262,0.6752,28.6173,21.4016,17.4724
2023/11/21,4538.19,4.01974E+13,23.8326,0.6667,28.6173,21.4002,17.4724
2023/11/20,4547.38,4.02793E+13,24.0027,0.6803,28.6173,21.3989,17.4724
2023/11/17,4514.02,3.99856E+13,23.8268,0.6664,28.6299,21.3964,17.472
2023/11/16,4508.24,3.99337E+13,23.7973,0.6635,28.6299,21.3939,17.472
2023/11/15,4502.88,3.99051E+13,23.7818,0.6613,28.6299,21.3905,17.472
2023/11/14,4495.7,3.99562E+13,23.8228,0.6657,28.6299,21.3871,17.472
2023/11/13,4411.55,3.92132E+13,23.3813,0.6232,28.6299,21.3864,17.472
2023/11/10,4415.24,3.92394E+13,23.4249,0.6275,28.6401,21.3858,17.4688
2023/11/9,4347.35,3.86418E+13,23.0681,0.5931,28.6401,21.3855,17.4688
2023/11/8,4382.78,3.89613E+13,23.2703,0.6112,28.6401,21.3852,17.4688
2023/11/7,4378.38,3.89238E+13,23.1243,0.5956,28.6401,21.3808,17.4688
2023/11/6,4365.98,3.88057E+13,23.0108,0.5887,28.6401,21.3764,17.4688
2023/11/3,4358.34,3.8739E+13,22.8271,0.5765,28.6529,21.3758,17.4643
2023/11/2,4317.78,3.84014E+13,22.5655,0.562,28.6529,21.3751,17.4643
2023/11/1,4237.86,3.7703E+13,22.1173,0.543,28.6529,21.3734,17.4643
2023/10/31,4193.8,3.73047E+13,22.0414,0.5374,28.6529,21.3717,17.4643
2023/10/30,4166.82,3.70693E+13,21.8242,0.5229,28.6529,21.3675,17.4643
2023/10/27,4117.37,3.66282E+13,21.5229,0.5075,28.6612,21.3634,17.4621
2023/10/26,4137.23,3.68274E+13,22.0154,0.5353,28.6612,21.3617,17.4621
2023/10/25,4186.77,3.72882E+13,22.5538,0.5603,28.6612,21.36,17.4621
2023/10/24,4247.68,3.78602E+13,23.0224,0.5891,28.6612,21.3596,17.4621
2023/10/23,4217.04,3.75862E+13,22.8052,0.5743,28.6612,21.3592,17.4621
2023/10/20,4224.16,3.76412E+13,22.8071,0.5744,28.6627,21.3584,17.4617
2023/10/19,4278,3.81325E+13,23.1229,0.5947,28.6627,21.3577,17.4617
2023/10/18,4314.6,3.84635E+13,23.3087,0.6147,28.6627,21.3567,17.4617
2023/10/17,4373.2,3.89778E+13,23.6245,0.6464,28.6627,21.3558,17.4617
2023/10/16,4373.63,3.89793E+13,23.6242,0.6462,28.6627,21.3512,17.4617
2023/10/13,4327.78,3.85658E+13,23.3736,0.6217,28.6663,21.3466,17.4595
2023/10/12,4349.61,3.86419E+13,23.501,0.6347,28.6663,21.3435,17.4595
2023/10/11,4376.95,3.88846E+13,23.6537,0.6495,28.6663,21.3404,17.4595
2023/10/10,4358.24,3.87178E+13,23.5581,0.6397,28.6663,21.3394,17.4595
2023/10/9,4335.66,3.85156E+13,23.435,0.6286,28.6663,21.3383,17.4595
2023/10/6,4308.5,3.82784E+13,23.2907,0.6137,28.6682,21.338,17.4583
2023/10/5,4258.19,3.78361E+13,22.9805,0.5867,28.6682,21.3376,17.4583
2023/10/4,4263.75,3.78849E+13,23.042,0.5918,28.6682,21.3368,17.4583
2023/10/3,4229.45,3.75708E+13,22.8509,0.5785,28.6682,21.3359,17.4583
2023/10/2,4288.39,3.80921E+13,23.1672,0.6005,28.6682,21.3344,17.4583
2023/9/29,4288.05,3.80519E+13,23.1874,0.6025,28.6717,21.3329,17.4559
2023/9/28,4299.7,3.81579E+13,23.2758,0.6116,28.6717,21.3325,17.4559
2023/9/27,4274.51,3.79343E+13,23.1412,0.5968,28.6717,21.332,17.4559
2023/9/26,4273.53,3.79295E+13,23.142,0.5971,28.6717,21.3283,17.4559
2023/9/25,4337.44,3.84942E+13,23.4837,0.6327,28.6717,21.3245,17.4559
2023/9/22,4320.06,3.83421E+13,23.3909,0.6234,28.6814,21.322,17.4559
2023/9/21,4330,3.84359E+13,23.4481,0.6294,28.6814,21.3196,17.4559
2023/9/20,4402.2,3.90846E+13,23.8449,0.6657,28.6814,21.3183,17.4559
2023/9/19,4443.95,3.94559E+13,24.0723,0.6813,28.6814,21.3171,17.4559
2023/9/18,4453.53,3.95381E+13,24.1224,0.6846,28.6814,21.3162,17.4559
2023/9/15,4450.32,3.95133E+13,24.1073,0.6832,28.7514,21.3154,17.4551
2023/9/14,4505.1,3.99933E+13,24.391,0.6947,28.7514,21.3143,17.4551
2023/9/13,4467.44,3.9663E+13,24.1896,0.6881,28.7514,21.3133,17.4551
2023/9/12,4461.9,3.96042E+13,24.1537,0.6864,28.7514,21.3124,17.4551
2023/9/11,4487.46,3.98481E+13,24.3154,0.6918,28.7514,21.3115,17.4551
2023/9/8,4457.49,3.9566E+13,24.1335,0.6856,28.7634,21.3112,17.455
2023/9/7,4451.14,3.95058E+13,24.0968,0.6833,28.7634,21.311,17.455
2023/9/6,4465.48,3.96237E+13,24.1856,0.6877,28.7634,21.3091,17.455
2023/9/5,4496.83,3.99016E+13,24.3606,0.6933,28.7634,21.3072,17.455
2023/9/1,4515.77,4.00635E+13,24.4641,0.6968,28.7634,21.3039,17.455
2023/8/31,4507.66,3.99973E+13,24.4702,0.6969,28.7647,21.3006,17.4543
2023/8/30,4514.87,4.0059E+13,24.5329,0.6984,28.7647,21.2992,17.4543
2023/8/29,4497.63,3.99104E+13,24.436,0.6963,28.7647,21.2979,17.4543
2023/8/28,4433.31,3.9334E+13,24.0838,0.6833,28.7647,21.295,17.4543
2023/8/25,4405.71,3.90884E+13,24.0147,0.6809,28.7647,21.2921,17.4543
2023/8/24,4376.31,3.88197E+13,23.8686,0.6697,28.7784,21.2903,17.4542
2023/8/23,4436.01,3.93559E+13,24.204,0.6894,28.7784,21.2885,17.4542
2023/8/22,4387.55,3.89274E+13,23.9403,0.6764,28.7784,21.2837,17.4542
2023/8/21,4399.77,3.90341E+13,23.9507,0.6773,28.7784,21.2788,17.4542
2023/8/18,4369.71,3.87694E+13,23.7883,0.6628,28.7784,21.2782,17.4542
2023/8/17,4370.36,3.87775E+13,23.7938,0.6632,28.7842,21.2776,17.4542
2023/8/16,4404.33,3.90854E+13,23.9849,0.6788,28.7842,21.2774,17.4542
2023/8/15,4437.86,3.93844E+13,24.1684,0.6874,28.7842,21.2772,17.4542
2023/8/14,4489.72,3.98439E+13,24.4394,0.6959,28.7842,21.2761,17.4542
2023/8/11,4464.05,3.96182E+13,24.301,0.6916,28.7842,21.275,17.4542
2023/8/10,4468.83,3.96598E+13,24.3281,0.6929,28.7895,21.275,17.452
2023/8/9,4467.71,3.96497E+13,24.3106,0.6919,28.7895,21.2749,17.452
2023/8/8,4499.38,3.99222E+13,24.326,0.6927,28.7895,21.2739,17.452
2023/8/7,4518.44,4.00862E+13,24.3888,0.6941,28.7895,21.2729,17.452
2023/8/4,4478.03,3.97227E+13,25.2572,0.7162,28.7895,21.2716,17.452
2023/8/3,4501.89,3.99363E+13,25.4445,0.721,28.7971,21.2702,17.4492
2023/8/2,4513.39,4.00445E+13,25.4278,0.721,28.7971,21.2687,17.4492
2023/8/1,4576.73,4.06111E+13,25.6792,0.728,28.7971,21.2672,17.4492
2023/7/31,4588.96,4.07341E+13,25.6355,0.7258,28.7971,21.2649,17.4492
2023/7/28,4582.23,4.06746E+13,25.6287,0.7255,28.7971,21.2625,17.4492
2023/7/27,4537.41,4.02757E+13,25.4245,0.7211,28.808,21.261,17.4476
2023/7/26,4566.75,4.0535E+13,25.7537,0.731,28.808,21.2595,17.4476
2023/7/25,4567.46,4.05444E+13,25.8157,0.7316,28.808,21.257,17.4476
2023/7/24,4554.64,4.04424E+13,25.6633,0.7272,28.808,21.2544,17.4476
2023/7/21,4536.34,4.02775E+13,25.5603,0.7243,28.808,21.253,17.4476
2023/7/20,4534.87,4.0267E+13,25.5642,0.7248,28.8208,21.2516,17.4391
2023/7/19,4565.72,4.05517E+13,25.7498,0.7306,28.8208,21.2506,17.4391
2023/7/18,4554.98,4.04628E+13,25.7397,0.7301,28.8208,21.2496,17.4391
2023/7/17,4522.79,4.01834E+13,25.5622,0.725,28.8208,21.2493,17.4391
2023/7/14,4505.42,4.00419E+13,25.4881,0.7229,28.8208,21.249,17.4391
2023/7/13,4510.04,4.00778E+13,25.5118,0.7233,28.8272,21.2477,17.4386
2023/7/12,4472.16,3.97376E+13,25.3321,0.7194,28.8272,21.2464,17.4386
2023/7/11,4439.26,3.94442E+13,25.1451,0.715,28.8272,21.2443,17.4386
2023/7/10,4409.53,3.91821E+13,24.978,0.7115,28.8272,21.2422,17.4386
2023/7/7,4398.95,3.90954E+13,24.9227,0.7096,28.8272,21.2385,17.4386
2023/7/6,4411.59,3.92118E+13,24.997,0.7119,28.8272,21.2349,17.4381
2023/7/5,4446.82,3.9525E+13,25.1966,0.7161,28.8272,21.2332,17.4381
2023/7/3,4455.59,3.95989E+13,25.2437,0.7178,28.8272,21.2316,17.4381
2023/6/30,4450.38,3.95482E+13,25.2123,0.7167,28.8272,21.2313,17.4381
2023/6/29,4396.44,3.90707E+13,24.8968,0.7099,28.8272,21.2311,17.4381
2023/6/28,4376.86,3.88989E+13,24.7166,0.7051,28.8478,21.2238,17.4371
2023/6/27,4378.41,3.89114E+13,24.7455,0.7059,28.8478,21.2166,17.4371
2023/6/26,4328.82,3.84711E+13,24.4629,0.6994,28.8478,21.2157,17.4371
2023/6/23,4348.33,3.86562E+13,24.5802,0.7017,28.8478,21.2147,17.4371
2023/6/22,4381.89,3.89511E+13,24.7678,0.7063,28.8478,21.2145,17.4371
2023/6/21,4365.69,3.87982E+13,24.6692,0.7047,28.8512,21.2143,17.4355
2023/6/20,4388.71,3.9003E+13,24.7995,0.707,28.8512,21.2133,17.4355
2023/6/16,4409.59,3.91141E+13,24.8298,0.7078,28.8512,21.2123,17.4355
2023/6/15,4425.84,3.92591E+13,24.9228,0.7098,28.8512,21.2115,17.4355
2023/6/14,4372.59,3.87869E+13,24.623,0.7036,28.8512,21.2107,17.4355
2023/6/13,4369.01,3.87465E+13,24.5972,0.7032,28.859,21.2092,17.4348
2023/6/12,4338.93,3.84833E+13,24.4301,0.7,28.859,21.2077,17.4348
2023/6/9,4298.86,3.81212E+13,24.1946,0.6936,28.859,21.2048,17.4348
2023/6/8,4293.93,3.80748E+13,24.1651,0.6926,28.859,21.2019,17.4348
2023/6/7,4267.52,3.78355E+13,24.0132,0.6857,28.859,21.2016,17.4348
2023/6/6,4283.85,3.79939E+13,24.1286,0.6911,28.8618,21.2012,17.4321
2023/6/5,4273.79,3.78992E+13,24.0684,0.688,28.8618,21.1992,17.4321
2023/6/2,4282.37,3.79704E+13,23.9799,0.6844,28.8618,21.1971,17.4321
2023/6/1,4221.02,3.74325E+13,23.6331,0.6548,28.8618,21.1968,17.4321
2023/5/31,4179.83,3.70754E+13,23.4194,0.6335,28.8618,21.1964,17.4321
2023/5/30,4205.52,3.72907E+13,23.6883,0.6601,28.8637,21.1958,17.4314
2023/5/26,4205.45,3.72874E+13,23.6861,0.6599,28.8637,21.1951,17.4314
2023/5/25,4151.28,3.68103E+13,23.3853,0.6313,28.8637,21.1948,17.4314
2023/5/24,4115.24,3.65013E+13,23.1969,0.612,28.8637,21.1945,17.4314
2023/5/23,4145.58,3.67679E+13,23.3683,0.6296,28.8637,21.1942,17.4314
2023/5/22,4192.63,3.71928E+13,23.6373,0.6556,28.8699,21.1939,17.4295
2023/5/19,4191.98,3.71892E+13,23.635,0.6553,28.8699,21.1934,17.4295
2023/5/18,4198.05,3.72446E+13,23.6453,0.6561,28.8699,21.1928,17.4295
2023/5/17,4158.77,3.68962E+13,23.4241,0.635,28.8699,21.1927,17.4295
2023/5/16,4109.9,3.64659E+13,23.151,0.6072,28.8699,21.1925,17.4295
2023/5/15,4136.28,3.66929E+13,23.2951,0.6228,28.872,21.1922,17.4283
2023/5/12,4124.08,3.65889E+13,23.234,0.6171,28.872,21.1918,17.4283
2023/5/11,4130.62,3.66489E+13,23.2774,0.6213,28.872,21.1908,17.4283
2023/5/10,4137.64,3.66963E+13,23.3077,0.6238,28.872,21.1897,17.4283
2023/5/9,4119.17,3.65292E+13,23.1418,0.6067,28.872,21.1894,17.4283
2023/5/8,4138.12,3.67013E+13,23.1963,0.6127,28.8783,21.1891,17.4263
2023/5/5,4136.25,3.66831E+13,23.6243,0.6537,28.8783,21.1888,17.4263
2023/5/4,4061.22,3.60386E+13,23.0382,0.6015,28.8783,21.1885,17.4263
2023/5/3,4090.75,3.62891E+13,23.0937,0.6049,28.8783,21.186,17.4263
2023/5/2,4119.58,3.65489E+13,23.3502,0.628,28.8783,21.1834,17.4263
2023/5/1,4167.87,3.69853E+13,23.7863,0.6673,28.8905,21.1834,17.425
2023/4/28,4169.48,3.70011E+13,23.8074,0.6691,28.8905,21.1834,17.425
2023/4/27,4135.35,3.67101E+13,23.4596,0.6392,28.8905,21.1827,17.425
2023/4/26,4055.99,3.60169E+13,23.1661,0.6105,28.8905,21.182,17.425
2023/4/25,4071.63,3.61676E+13,23.2527,0.6195,28.8905,21.1819,17.425
2023/4/24,4137.04,3.67468E+13,23.7485,0.6634,28.8913,21.1818,17.4235
2023/4/21,4133.52,3.6719E+13,23.7111,0.6608,28.8913,21.1812,17.4235
2023/4/20,4129.79,3.66806E+13,23.6457,0.6558,28.8913,21.1806,17.4235
2023/4/19,4154.52,3.68991E+13,23.8009,0.6685,28.8913,21.1795,17.4235
2023/4/18,4154.87,3.69057E+13,23.816,0.6695,28.8913,21.1784,17.4235
2023/4/17,4151.32,3.68775E+13,23.7975,0.6684,28.9048,21.1755,17.4225
2023/4/14,4137.64,3.67586E+13,23.7207,0.6615,28.9048,21.1725,17.4225
2023/4/13,4146.22,3.68288E+13,23.766,0.6652,28.9048,21.1719,17.4225
2023/4/12,4091.95,3.63414E+13,23.4589,0.6399,28.9048,21.1713,17.4225
2023/4/11,4108.94,3.64923E+13,23.5563,0.6477,28.9048,21.1653,17.4225
2023/4/10,4109.11,3.64956E+13,23.5584,0.648,28.926,21.1593,17.4217
2023/4/6,4105.02,3.64662E+13,23.5394,0.6464,28.926,21.1562,17.4217
2023/4/5,4090.38,3.63316E+13,23.4514,0.6395,28.926,21.1531,17.4217
2023/4/4,4100.6,3.64245E+13,23.5132,0.6446,28.926,21.1519,17.4217
2023/4/3,4124.51,3.66315E+13,23.6488,0.6565,28.926,21.1508,17.4217
2023/3/31,4109.31,3.65012E+13,23.5651,0.648,28.9282,21.1499,17.4201
2023/3/30,4050.83,3.59758E+13,23.2259,0.6179,28.9282,21.1491,17.4201
2023/3/29,4027.81,3.57747E+13,23.0932,0.6072,28.9282,21.1484,17.4201
2023/3/28,3971.27,3.52755E+13,22.7226,0.5838,28.9282,21.1478,17.4201
2023/3/27,3977.53,3.53339E+13,22.7568,0.5857,28.9282,21.1472,17.4201
2023/3/24,3970.99,3.52749E+13,22.7182,0.5835,28.9298,21.1467,17.4197
2023/3/23,3948.72,3.50836E+13,22.5967,0.5776,28.9298,21.146,17.4197
2023/3/22,3936.97,3.4977E+13,22.5249,0.5721,28.9298,21.1454,17.4197
2023/3/21,4002.87,3.55574E+13,22.8986,0.5934,28.9298,21.1451,17.4197
2023/3/20,3951.57,3.50958E+13,22.6014,0.5779,28.9298,21.1448,17.4197
2023/3/17,3916.64,3.4768E+13,22.4182,0.5683,28.9308,21.1434,17.4174
2023/3/16,3960.28,3.515E+13,22.6999,0.5824,28.9308,21.1419,17.4174
2023/3/15,3891.93,3.45518E+13,22.3087,0.5647,28.9308,21.1379,17.4174
2023/3/14,3919.29,3.47879E+13,22.4613,0.5689,28.9308,21.1339,17.4174
2023/3/13,3855.76,3.42076E+13,22.0895,0.5551,28.9308,21.1324,17.4174
2023/3/10,3861.59,3.41964E+13,22.0826,0.5549,28.9361,21.1308,17.4159
2023/3/9,3918.32,3.46959E+13,22.399,0.5677,28.9361,21.1306,17.4159
2023/3/8,3992.01,3.5346E+13,22.8188,0.5882,28.9361,21.1303,17.4159
2023/3/7,3986.37,3.53002E+13,22.7965,0.5872,28.9361,21.1294,17.4159
2023/3/6,4048.42,3.58452E+13,23.1483,0.6086,28.9361,21.1286,17.4159
2023/3/3,4045.64,3.58164E+13,23.1297,0.6075,28.9462,21.1262,17.4133
2023/3/2,3981.35,3.52446E+13,22.7618,0.5858,28.9462,21.1239,17.4133
2023/3/1,3951.39,3.49889E+13,22.5963,0.5779,28.9462,21.121,17.4133
2023/2/28,3970.15,3.51589E+13,22.6502,0.5792,28.9462,21.118,17.4133
2023/2/27,3982.24,3.52647E+13,22.7269,0.5839,28.9462,21.1128,17.4133
2023/2/24,3970.04,3.51607E+13,22.0809,0.5551,28.9502,21.1076,17.4115
2023/2/23,4012.32,3.55356E+13,22.1158,0.5576,28.9502,21.1062,17.4115
2023/2/22,3991.05,3.5378E+13,22.0478,0.5533,28.9502,21.1048,17.4115
2023/2/21,3997.34,3.54354E+13,22.2213,0.5621,28.9502,21.1046,17.4115
2023/2/17,4079.09,3.61537E+13,22.5754,0.577,28.9502,21.1045,17.4115
2023/2/16,4090.41,3.62498E+13,22.5694,0.5768,28.9866,21.104,17.4086
2023/2/15,4147.6,3.67675E+13,22.8253,0.588,28.9866,21.1036,17.4086
2023/2/14,4136.13,3.66666E+13,22.7946,0.5868,28.9866,21.102,17.4086
2023/2/13,4137.29,3.66811E+13,22.817,0.5875,28.9866,21.1004,17.4086
2023/2/10,4090.46,3.62663E+13,22.1442,0.5591,28.9866,21.0995,17.4086
2023/2/9,4081.5,3.61943E+13,22.1941,0.5613,28.9921,21.0986,17.4041
2023/2/8,4117.86,3.65135E+13,22.3773,0.5672,28.9921,21.0984,17.4041
2023/2/7,4164,3.6935E+13,22.6731,0.5809,28.9921,21.0982,17.4041
2023/2/6,4111.08,3.64731E+13,22.3825,0.5676,28.9921,21.0975,17.4041
2023/2/3,4136.48,3.67012E+13,22.5021,0.5706,28.9921,21.0969,17.4041
2023/2/2,4179.76,3.71059E+13,22.24,0.5636,28.9958,21.0966,17.4009
2023/2/1,4119.21,3.65775E+13,21.8227,0.5391,28.9958,21.0964,17.4009
2023/1/31,4076.6,3.61996E+13,21.5758,0.5261,28.9958,21.0962,17.4009
2023/1/30,4017.77,3.56767E+13,21.2885,0.5122,28.9958,21.0959,17.4009
2023/1/27,4070.56,3.61437E+13,21.5667,0.5258,28.9958,21.0957,17.4009
2023/1/26,4060.43,3.60411E+13,21.4948,0.5224,29.0135,21.0954,17.4006
2023/1/25,4016.22,3.56526E+13,21.2496,0.5103,29.0135,21.0948,17.4006
2023/1/24,4016.95,3.56599E+13,21.2595,0.5107,29.0135,21.0942,17.4006
2023/1/23,4019.81,3.56876E+13,21.2464,0.5101,29.0135,21.0941,17.4006
2023/1/20,3972.61,3.5268E+13,20.9966,0.4909,29.0135,21.0939,17.4006
2023/1/19,3898.85,3.46152E+13,20.608,0.4552,29.0169,21.0941,17.4001
2023/1/18,3928.86,3.48817E+13,20.763,0.4695,29.0169,21.0942,17.4001
2023/1/17,3990.97,3.54312E+13,21.0901,0.4994,29.0169,21.0948,17.4001
2023/1/13,3999.09,3.5469E+13,21.1818,0.5052,29.0169,21.0954,17.4001
2023/1/12,3983.17,3.53252E+13,21.0959,0.5003,29.0169,21.0948,17.4001
2023/1/11,3969.61,3.52107E+13,21.0276,0.4934,29.028,21.0942,17.3998
2023/1/10,3919.25,3.47625E+13,20.7599,0.469,29.028,21.0948,17.3998
2023/1/9,3892.09,3.45262E+13,20.6188,0.4573,29.028,21.0954,17.3998
2023/1/6,3895.08,3.45495E+13,20.6327,0.4585,29.028,21.0959,17.3998
2023/1/5,3808.1,3.37813E+13,20.1715,0.4191,29.028,21.0964,17.3998
2023/1/4,3852.97,3.41713E+13,20.3182,0.433,29.0403,21.0966,17.399
2023/1/3,3824.14,3.39336E+13,20.1768,0.4196,29.0403,21.0969,17.399
2022/12/30,3839.5,3.40638E+13,20.2542,0.4287,29.0403,21.0975,17.399
2022/12/29,3849.28,3.41469E+13,20.3036,0.4317,29.0403,21.0982,17.399
2022/12/28,3783.22,3.35607E+13,19.9556,0.3998,29.0403,21.0984,17.399
2022/12/27,3829.25,3.39684E+13,20.2103,0.4234,29.0716,21.0986,17.3986
2022/12/23,3844.82,3.41096E+13,20.2943,0.4307,29.0716,21.0995,17.3986
2022/12/22,3822.39,3.39105E+13,20.1758,0.4196,29.0716,21.1004,17.3986
2022/12/21,3878.44,3.44081E+13,20.4418,0.4419,29.0716,21.102,17.3986
2022/12/20,3821.62,3.39038E+13,20.1413,0.4159,29.0716,21.1036,17.3986
2022/12/19,3817.66,3.3871E+13,20.1187,0.4141,29.0743,21.104,17.3982
2022/12/16,3852.36,3.418E+13,20.3026,0.4311,29.0743,21.1045,17.3982
2022/12/15,3895.75,3.45602E+13,20.5461,0.4497,29.0743,21.1046,17.3982
2022/12/14,3995.32,3.54432E+13,21.0834,0.4971,29.0743,21.1048,17.3982
2022/12/13,4019.65,3.56574E+13,21.2107,0.5065,29.0743,21.1062,17.3982
2022/12/12,3990.56,3.54088E+13,21.1004,0.4995,29.0777,21.1048,17.3961
2022/12/9,3934.38,3.49167E+13,20.8065,0.4729,29.0777,21.1062,17.3961
2022/12/8,3963.51,3.51751E+13,20.9589,0.4865,29.0777,21.1076,17.3961
2022/12/7,3933.92,3.49204E+13,20.7661,0.4689,29.0777,21.1128,17.3961
2022/12/6,3941.26,3.49924E+13,20.8087,0.473,29.0777,21.118,17.3961
2022/12/5,3998.84,3.55085E+13,21.0747,0.4961,29.0902,21.121,17.3956
2022/12/2,4071.7,3.616E+13,21.4613,0.5182,29.0902,21.1239,17.3956
2022/12/1,4076.57,3.61995E+13,21.4848,0.5193,29.0902,21.121,17.3956
2022/11/30,4080.11,3.62298E+13,21.4338,0.5167,29.0902,21.118,17.3956
2022/11/29,3957.63,3.51449E+13,20.792,0.4715,29.0902,21.1128,17.3956
2022/11/28,3963.94,3.52054E+13,20.826,0.4743,29.1077,21.118,17.3948
2022/11/25,4026.12,3.57475E+13,21.1467,0.5015,29.1077,21.121,17.3948
2022/11/23,4027.26,3.57453E+13,21.1454,0.5014,29.1077,21.118,17.3948
2022/11/22,4003.58,3.55448E+13,20.9952,0.4897,29.1077,21.1128,17.3948
2022/11/21,3949.94,3.50741E+13,20.7254,0.4651,29.1077,21.118,17.3948
2022/11/18,3965.34,3.52192E+13,20.8132,0.4739,29.1115,21.121,17.3904
2022/11/17,3946.56,3.506E+13,20.6901,0.4621,29.1115,21.1239,17.3904
2022/11/16,3958.79,3.51666E+13,20.753,0.4678,29.1115,21.1262,17.3904
2022/11/15,3991.73,3.5453E+13,20.9257,0.4833,29.1115,21.1286,17.3904
2022/11/14,3957.25,3.5136E+13,20.7384,0.4664,29.1115,21.1294,17.3904
2022/11/11,3992.93,3.54539E+13,20.9113,0.4821,29.1324,21.1303,17.3896
2022/11/10,3956.37,3.5125E+13,20.7173,0.4644,29.1324,21.1306,17.3896
2022/11/9,3748.57,3.33089E+13,19.6607,0.3809,29.1324,21.1308,17.3896
2022/11/8,3828.11,3.4018E+13,20.1303,0.4166,29.1324,21.1324,17.3896
2022/11/7,3806.8,3.38423E+13,20.0719,0.4104,29.1324,21.1339,17.3896
2022/11/4,3770.55,3.35278E+13,19.6795,0.3828,29.141,21.1379,17.3896
2022/11/3,3719.89,3.30863E+13,19.3282,0.3684,29.141,21.1419,17.3896
2022/11/2,3759.69,3.34607E+13,19.5303,0.376,29.141,21.1434,17.3896
2022/11/1,3856.1,3.43367E+13,20.1606,0.419,29.141,21.1448,17.3896
2022/10/31,3871.98,3.44786E+13,20.2909,0.4317,29.141,21.1463,17.3896
2022/10/28,3901.06,3.47506E+13,20.4362,0.4418,29.1498,21.1478,17.3867
2022/10/27,3807.3,3.39311E+13,19.8191,0.391,29.1498,21.1484,17.3867
2022/10/26,3830.6,3.41696E+13,19.8221,0.3913,29.1498,21.1491,17.3867
2022/10/25,3859.11,3.44382E+13,19.9321,0.3997,29.1498,21.1499,17.3867
2022/10/24,3797.34,3.38959E+13,19.5553,0.377,29.1498,21.1508,17.3867
2022/10/21,3752.75,3.34992E+13,19.3509,0.3695,29.1535,21.1519,17.3867
2022/10/20,3665.78,3.27275E+13,18.8924,0.348,29.1535,21.1531,17.3867
2022/10/19,3695.16,3.29888E+13,19.054,0.3587,29.1535,21.1562,17.3867
2022/10/18,3719.98,3.32529E+13,19.2089,0.3638,29.1535,21.1593,17.3867
2022/10/17,3677.95,3.28345E+13,18.9817,0.3541,29.1535,21.1653,17.3867
2022/10/14,3583.07,3.1988E+13,18.4924,0.3069,29.158,21.1713,17.3859
2022/10/13,3669.91,3.27624E+13,18.9401,0.3518,29.158,21.1719,17.3859
2022/10/12,3577.03,3.19429E+13,18.4497,0.304,29.158,21.1725,17.3859
2022/10/11,3588.84,3.20468E+13,18.5124,0.3086,29.158,21.1755,17.3859
2022/10/10,3612.39,3.22513E+13,18.6271,0.3191,29.158,21.1784,17.3859
2022/10/7,3639.66,3.24876E+13,18.7635,0.3353,29.1819,21.1795,17.3818
2022/10/6,3744.52,3.34249E+13,19.2912,0.366,29.1819,21.1806,17.3818
2022/10/5,3783.28,3.37678E+13,19.4685,0.3726,29.1819,21.1813,17.3818
2022/10/4,3790.93,3.38386E+13,19.5153,0.3744,29.1819,21.182,17.3818
2022/10/3,3678.43,3.28349E+13,18.9367,0.3512,29.1819,21.1827,17.3818
2022/9/30,3585.62,3.20204E+13,18.4669,0.3051,29.2074,21.1834,17.3814
2022/9/29,3640.47,3.24958E+13,18.7415,0.3332,29.2074,21.1834,17.3814
2022/9/28,3719.04,3.32003E+13,19.1483,0.3615,29.2074,21.1834,17.3814
2022/9/27,3647.29,3.25596E+13,18.778,0.3371,29.2074,21.186,17.3814
2022/9/26,3655.04,3.26286E+13,18.8178,0.3419,29.2074,21.2012,17.3814
2022/9/23,3693.23,3.29608E+13,19.0094,0.4042,29.2087,21.2016,17.3812
2022/9/22,3757.99,3.35446E+13,19.3461,0.437,29.2087,21.2019,17.3812
2022/9/21,3789.93,3.38324E+13,19.5073,0.4532,29.2087,21.2038,17.3812
2022/9/20,3855.93,3.4424E+13,19.8506,0.4841,29.2087,21.2056,17.3812
2022/9/19,3899.89,3.48113E+13,20.0739,0.5011,29.2087,21.2066,17.3812
