净值日期,累计净值
2014-08-28,1.073
2014-08-29,1.073
2014-09-01,1.072
2014-09-02,1.073
2014-09-03,1.073
2014-09-04,1.073
2014-09-05,1.073
2014-09-09,1.074
2014-09-10,1.074
2014-09-11,1.075
2014-09-12,1.075
2014-09-15,1.076
2014-09-16,1.075
2014-09-17,1.076
2014-09-18,1.077
2014-09-19,1.078
2014-09-22,1.078
2014-09-23,1.078
2014-09-24,1.079
2014-09-25,1.079
2014-09-26,1.079
2014-09-29,1.08
2014-09-30,1.08
2014-10-08,1.081
2014-10-09,1.082
2014-10-10,1.082
2014-10-13,1.083
2014-10-14,1.084
2014-10-15,1.085
2014-10-16,1.086
2014-10-17,1.087
2014-10-20,1.09
2014-10-21,1.091
2014-10-22,1.093
2014-10-23,1.094
2014-10-24,1.094
2014-10-27,1.095
2014-10-28,1.097
2014-10-29,1.098
2014-10-30,1.099
2014-10-31,1.099
2014-11-03,1.101
2014-11-04,1.103
2014-11-05,1.105
2014-11-06,1.106
2014-11-07,1.106
2014-11-10,1.109
2014-11-11,1.11
2014-11-12,1.11
2014-11-13,1.109
2014-11-14,1.109
2014-11-17,1.11
2014-11-18,1.109
2014-11-19,1.108
2014-11-20,1.106
2014-11-21,1.105
2014-11-24,1.107
2014-11-25,1.107
2014-11-26,1.107
2014-11-27,1.107
2014-11-28,1.107
2014-12-01,1.107
2014-12-02,1.107
2014-12-03,1.105
2014-12-04,1.103
2014-12-05,1.101
2014-12-08,1.099
2014-12-09,1.09
2014-12-10,1.087
2014-12-11,1.089
2014-12-12,1.088
2014-12-15,1.089
2014-12-16,1.084
2014-12-17,1.084
2014-12-18,1.084
2014-12-19,1.085
2014-12-22,1.087
2014-12-23,1.087
2014-12-24,1.089
2014-12-25,1.09
2014-12-26,1.091
2014-12-29,1.093
2014-12-30,1.095
2014-12-31,1.095
2015-01-05,1.097
2015-01-06,1.097
2015-01-07,1.098
2015-01-08,1.099
2015-01-09,1.1
2015-01-12,1.101
2015-01-13,1.102
2015-01-14,1.104
2015-01-15,1.105
2015-01-16,1.106
2015-01-19,1.107
2015-01-20,1.107
2015-01-21,1.107
2015-01-22,1.108
2015-01-23,1.109
2015-01-26,1.109
2015-01-27,1.109
2015-01-28,1.109
2015-01-29,1.109
2015-01-30,1.109
2015-02-02,1.109
2015-02-03,1.109
2015-02-04,1.109
2015-02-05,1.11
2015-02-06,1.111
2015-02-09,1.111
2015-02-10,1.112
2015-02-11,1.113
2015-02-12,1.113
2015-02-13,1.114
2015-02-16,1.115
2015-02-17,1.115
2015-02-25,1.117
2015-02-26,1.117
2015-02-27,1.118
2015-03-02,1.119
2015-03-03,1.117
2015-03-04,1.117
2015-03-05,1.117
2015-03-06,1.116
2015-03-09,1.116
2015-03-10,1.116
2015-03-11,1.116
2015-03-12,1.117
2015-03-13,1.117
2015-03-16,1.117
2015-03-17,1.117
2015-03-18,1.115
2015-03-19,1.115
2015-03-20,1.115
2015-03-23,1.116
2015-03-24,1.116
2015-03-25,1.116
2015-03-26,1.115
2015-03-27,1.115
2015-03-30,1.114
2015-03-31,1.114
2015-04-01,1.114
2015-04-02,1.114
2015-04-03,1.114
2015-04-07,1.114
2015-04-08,1.114
2015-04-09,1.115
2015-04-10,1.116
2015-04-13,1.116
2015-04-14,1.117
2015-04-15,1.118
2015-04-16,1.119
2015-04-17,1.119
2015-04-20,1.121
2015-04-21,1.123
2015-04-22,1.124
2015-04-23,1.125
2015-04-24,1.125
2015-04-27,1.127
2015-04-28,1.128
2015-04-29,1.129
2015-04-30,1.129
2015-05-04,1.13
2015-05-05,1.13
2015-05-06,1.131
2015-05-07,1.132
2015-05-08,1.133
2015-05-11,1.134
2015-05-12,1.136
2015-05-13,1.137
2015-05-14,1.139
2015-05-15,1.14
2015-05-18,1.141
2015-05-19,1.141
2015-05-20,1.141
2015-05-21,1.141
2015-05-22,1.142
2015-05-25,1.142
2015-05-26,1.141
2015-05-27,1.141
2015-05-28,1.14
2015-05-29,1.139
2015-06-01,1.14
2015-06-02,1.141
2015-06-03,1.141
2015-06-04,1.142
2015-06-05,1.142
2015-06-08,1.142
2015-06-09,1.143
2015-06-10,1.143
2015-06-11,1.143
2015-06-12,1.142
2015-06-15,1.142
2015-06-16,1.142
2015-06-17,1.141
2015-06-18,1.141
2015-06-19,1.141
2015-06-23,1.141
2015-06-24,1.141
2015-06-25,1.142
2015-06-26,1.142
2015-06-29,1.143
2015-06-30,1.143
2015-07-01,1.143
2015-07-02,1.143
2015-07-03,1.144
2015-07-06,1.146
2015-07-07,1.148
2015-07-08,1.15
2015-07-09,1.149
2015-07-10,1.149
2015-07-13,1.149
2015-07-14,1.15
2015-07-15,1.151
2015-07-16,1.151
2015-07-17,1.152
2015-07-20,1.152
2015-07-21,1.153
2015-07-22,1.154
2015-07-23,1.155
2015-07-24,1.157
2015-07-27,1.157
2015-07-28,1.158
2015-07-29,1.158
2015-07-30,1.158
2015-07-31,1.158
2015-08-03,1.16
2015-08-04,1.16
2015-08-05,1.161
2015-08-06,1.162
2015-08-07,1.163
2015-08-10,1.163
2015-08-11,1.162
2015-08-12,1.162
2015-08-13,1.162
2015-08-14,1.163
2015-08-17,1.164
2015-08-18,1.164
2015-08-19,1.164
2015-08-20,1.164
2015-08-21,1.165
2015-08-24,1.166
2015-08-25,1.166
2015-08-26,1.167
2015-08-27,1.167
2015-08-28,1.167
2015-08-31,1.168
2015-09-01,1.168
2015-09-02,1.168
2015-09-07,1.169
2015-09-08,1.169
2015-09-09,1.169
2015-09-10,1.169
2015-09-11,1.169
2015-09-14,1.169
2015-09-15,1.17
2015-09-16,1.17
2015-09-17,1.17
2015-09-18,1.171
2015-09-21,1.171
2015-09-22,1.171
2015-09-23,1.171
2015-09-24,1.171
2015-09-25,1.171
2015-09-28,1.171
2015-09-29,1.172
2015-09-30,1.172
2015-10-08,1.173
2015-10-09,1.173
2015-10-12,1.174
2015-10-13,1.175
2015-10-14,1.176
2015-10-15,1.176
2015-10-16,1.176
2015-10-19,1.177
2015-10-20,1.178
2015-10-21,1.178
2015-10-22,1.179
2015-10-23,1.18
2015-10-26,1.182
2015-10-27,1.183
2015-10-28,1.184
2015-10-29,1.184
2015-10-30,1.184
2015-11-02,1.185
2015-11-03,1.185
2015-11-04,1.184
2015-11-05,1.184
2015-11-06,1.184
2015-11-09,1.182
2015-11-10,1.18
2015-11-11,1.18
2015-11-12,1.18
2015-11-13,1.18
2015-11-16,1.18
2015-11-17,1.18
2015-11-18,1.18
2015-11-19,1.179
2015-11-20,1.179
2015-11-23,1.179
2015-11-24,1.18
2015-11-25,1.181
2015-11-26,1.181
2015-11-27,1.181
2015-11-30,1.182
2015-12-01,1.183
2015-12-02,1.183
2015-12-03,1.184
2015-12-04,1.185
2015-12-07,1.186
2015-12-08,1.187
2015-12-09,1.187
2015-12-10,1.188
2015-12-11,1.188
2015-12-14,1.189
2015-12-15,1.189
2015-12-16,1.189
2015-12-17,1.19
2015-12-18,1.19
2015-12-21,1.192
2015-12-22,1.193
2015-12-23,1.194
2015-12-24,1.195
2015-12-25,1.195
2015-12-28,1.196
2015-12-29,1.196
2015-12-30,1.196
2015-12-31,1.194
2016-01-04,1.194
2016-01-05,1.194
2016-01-06,1.194
2016-01-07,1.195
2016-01-08,1.196
2016-01-11,1.197
2016-01-12,1.198
2016-01-13,1.2
2016-01-14,1.2
2016-01-15,1.2
2016-01-18,1.2
2016-01-19,1.2
2016-01-20,1.199
2016-01-21,1.199
2016-01-22,1.2
2016-01-25,1.199
2016-01-26,1.198
2016-01-27,1.196
2016-01-28,1.195
2016-01-29,1.196
2016-02-01,1.196
2016-02-02,1.196
2016-02-03,1.195
2016-02-04,1.195
2016-02-05,1.196
2016-02-15,1.198
2016-02-16,1.198
2016-02-17,1.197
2016-02-18,1.198
2016-02-19,1.199
2016-02-22,1.199
2016-02-23,1.2
2016-02-24,1.2
2016-02-25,1.2
2016-02-26,1.201
2016-02-29,1.201
2016-03-01,1.201
2016-03-02,1.201
2016-03-03,1.202
2016-03-04,1.202
2016-03-07,1.202
2016-03-08,1.203
2016-03-09,1.204
2016-03-10,1.204
2016-03-11,1.205
2016-03-14,1.205
2016-03-15,1.205
2016-03-16,1.206
2016-03-17,1.206
2016-03-18,1.206
2016-03-21,1.206
2016-03-22,1.206
2016-03-23,1.207
2016-03-24,1.207
2016-03-25,1.207
2016-03-28,1.206
2016-03-29,1.206
2016-03-30,1.2063
2016-03-31,1.2063
2016-04-01,1.2063
2016-04-05,1.2063
2016-04-06,1.206
2016-04-07,1.206
2016-04-08,1.206
2016-04-11,1.205
2016-04-12,1.204
2016-04-13,1.203
2016-04-14,1.2
2016-04-15,1.199
2016-04-18,1.199
2016-04-19,1.199
2016-04-20,1.198
2016-04-21,1.196
2016-04-22,1.194
2016-04-25,1.192
2016-04-26,1.19
2016-04-27,1.191
2016-04-28,1.192
2016-04-29,1.193
2016-05-03,1.193
2016-05-04,1.194
2016-05-05,1.194
2016-05-06,1.194
2016-05-09,1.195
2016-05-10,1.196
2016-05-11,1.196
2016-05-12,1.196
2016-05-13,1.197
2016-05-16,1.197
2016-05-17,1.196
2016-05-18,1.195
2016-05-19,1.195
2016-05-20,1.196
2016-05-23,1.196
2016-05-24,1.196
2016-05-25,1.196
2016-05-26,1.196
2016-05-27,1.196
2016-05-30,1.197
2016-05-31,1.197
2016-06-01,1.197
2016-06-02,1.197
2016-06-03,1.197
2016-06-06,1.197
2016-06-07,1.197
2016-06-08,1.197
2016-06-13,1.198
2016-06-14,1.198
2016-06-15,1.199
2016-06-16,1.199
2016-06-17,1.2
2016-06-20,1.2
2016-06-21,1.2
2016-06-22,1.2
2016-06-23,1.2
2016-06-24,1.201
2016-06-27,1.202
2016-06-28,1.203
2016-06-29,1.203
2016-06-30,1.203
2016-07-01,1.204
2016-07-04,1.205
2016-07-05,1.205
2016-07-06,1.205
2016-07-07,1.207
2016-07-08,1.207
2016-07-11,1.207
2016-07-12,1.207
2016-07-13,1.207
2016-07-14,1.207
2016-07-15,1.207
2016-07-18,1.208
2016-07-19,1.208
2016-07-20,1.209
2016-07-21,1.21
2016-07-22,1.21
2016-07-25,1.209
2016-07-26,1.21
2016-07-27,1.21
2016-07-28,1.21
2016-07-29,1.21
2016-08-01,1.21
2016-08-02,1.211
2016-08-03,1.211
2016-08-04,1.211
2016-08-05,1.212
2016-08-08,1.213
2016-08-09,1.215
2016-08-10,1.217
2016-08-11,1.217
2016-08-12,1.219
2016-08-15,1.22
2016-08-16,1.219
2016-08-17,1.218
2016-08-18,1.218
2016-08-19,1.217
2016-08-22,1.217
2016-08-23,1.217
2016-08-24,1.216
2016-08-25,1.216
2016-08-26,1.216
2016-08-29,1.216
2016-08-30,1.215
2016-08-31,1.215
2016-09-01,1.215
2016-09-02,1.215
2016-09-05,1.215
2016-09-06,1.215
2016-09-07,1.215
2016-09-08,1.215
2016-09-09,1.216
2016-09-12,1.216
2016-09-13,1.216
2016-09-14,1.216
2016-09-19,1.216
2016-09-20,1.216
2016-09-21,1.217
2016-09-22,1.218
2016-09-23,1.218
2016-09-26,1.219
2016-09-27,1.219
2016-09-28,1.219
2016-09-29,1.219
2016-09-30,1.219
2016-10-10,1.2217
2016-10-11,1.2218
2016-10-12,1.2216
2016-10-13,1.2211
2016-10-14,1.2213
2016-10-17,1.2217
2016-10-18,1.2227
2016-10-19,1.2236
2016-10-20,1.2246
2016-10-21,1.2255
2016-10-24,1.225
2016-10-25,1.2241
2016-10-26,1.2223
2016-10-27,1.2221
2016-10-28,1.2223
2016-10-31,1.2212
2016-11-01,1.2211
2016-11-02,1.2211
2016-11-03,1.2214
2016-11-04,1.2215
2016-11-07,1.222
2016-11-08,1.222
2016-11-09,1.2221
2016-11-10,1.2217
2016-11-11,1.221
2016-11-14,1.2204
2016-11-15,1.2193
2016-11-16,1.2187
2016-11-17,1.2178
2016-11-18,1.2173
2016-11-21,1.2172
2016-11-22,1.2172
2016-11-23,1.2172
2016-11-24,1.2172
2016-11-25,1.2169
2016-11-28,1.2169
2016-11-29,1.2152
2016-11-30,1.2119
2016-12-01,1.2095
2016-12-02,1.2079
2016-12-05,1.2076
2016-12-06,1.2047
2016-12-07,1.2045
2016-12-08,1.2048
2016-12-09,1.2048
2016-12-12,1.2045
2016-12-13,1.2028
2016-12-14,1.2007
2016-12-15,1.196
2016-12-16,1.1949
2016-12-19,1.1935
2016-12-20,1.1915
2016-12-21,1.1915
2016-12-22,1.1921
2016-12-23,1.193
2016-12-26,1.1935
2016-12-27,1.194
2016-12-28,1.1953
2016-12-29,1.1959
2016-12-30,1.1966
2016-12-31,1.1967
2017-01-03,1.1971
2017-01-04,1.1975
2017-01-05,1.1978
2017-01-06,1.1979
2017-01-09,1.1982
2017-01-10,1.1986
2017-01-11,1.1989
2017-01-12,1.1992
2017-01-13,1.1994
2017-01-16,1.1995
2017-01-17,1.199
2017-01-18,1.1983
2017-01-19,1.198
2017-01-20,1.1985
2017-01-23,1.1993
2017-01-24,1.1994
2017-01-25,1.1992
2017-01-26,1.1993
2017-02-03,1.1993
2017-02-06,1.199
2017-02-07,1.1981
2017-02-08,1.198
2017-02-09,1.1984
2017-02-10,1.1985
2017-02-13,1.1989
2017-02-14,1.1992
2017-02-15,1.199
2017-02-16,1.1984
2017-02-17,1.1985
2017-02-20,1.1989
2017-02-21,1.199
2017-02-22,1.199
2017-02-23,1.1991
2017-02-24,1.1994
2017-02-27,1.1998
2017-02-28,1.1997
2017-03-01,1.1999
2017-03-02,1.2
2017-03-03,1.2
2017-03-06,1.2003
2017-03-07,1.1999
2017-03-08,1.2
2017-03-09,1.1999
2017-03-10,1.1996
2017-03-13,1.1991
2017-03-14,1.1991
2017-03-15,1.1992
2017-03-16,1.1991
2017-03-17,1.1992
2017-03-20,1.1994
2017-03-21,1.199
2017-03-22,1.1992
2017-03-23,1.1993
2017-03-24,1.1998
2017-03-27,1.2006
2017-03-28,1.2011
2017-03-29,1.2013
2017-03-30,1.2013
2017-03-31,1.2015
2017-04-05,1.2024
2017-04-06,1.2025
2017-04-07,1.2024
2017-04-10,1.2028
2017-04-11,1.2029
2017-04-12,1.2031
2017-04-13,1.2031
2017-04-14,1.203
2017-04-17,1.2028
2017-04-18,1.2025
2017-04-19,1.2023
2017-04-20,1.202
2017-04-21,1.2018
2017-04-24,1.2015
2017-04-25,1.2014
2017-04-26,1.2015
2017-04-27,1.2018
2017-04-28,1.202
2017-05-02,1.2023
2017-05-03,1.202
2017-05-04,1.2016
2017-05-05,1.2013
2017-05-08,1.2014
2017-05-09,1.2012
2017-05-10,1.2009
2017-05-11,1.2003
2017-05-12,1.2002
2017-05-15,1.2003
2017-05-16,1.1999
2017-05-17,1.1997
2017-05-18,1.1996
2017-05-19,1.1995
2017-05-22,1.2007
2017-05-23,1.2007
2017-05-24,1.2007
2017-05-25,1.2008
2017-05-26,1.2007
2017-05-31,1.2011
2017-06-01,1.2011
2017-06-02,1.2011
2017-06-05,1.2013
2017-06-06,1.2013
2017-06-07,1.2014
2017-06-08,1.2013
2017-06-09,1.2013
2017-06-12,1.2015
2017-06-13,1.2021
2017-06-14,1.2029
2017-06-15,1.2029
2017-06-16,1.2029
2017-06-19,1.2064
2017-06-20,1.207
2017-06-21,1.2061
2017-06-22,1.2044
2017-06-23,1.2057
2017-06-26,1.2067
2017-06-27,1.2085
2017-06-28,1.2079
2017-06-29,1.2075
2017-06-30,1.2068
2017-07-03,1.2064
2017-07-04,1.2065
2017-07-05,1.2071
2017-07-06,1.2078
2017-07-07,1.2079
2017-07-10,1.2083
2017-07-11,1.2085
2017-07-12,1.2085
2017-07-13,1.2087
2017-07-14,1.2092
2017-07-17,1.2099
2017-07-18,1.2096
2017-07-19,1.2096
2017-07-20,1.2101
2017-07-21,1.21
2017-07-24,1.2104
2017-07-25,1.2105
2017-07-26,1.2086
2017-07-27,1.2085
2017-07-28,1.2102
2017-07-31,1.2104
2017-08-01,1.2107
2017-08-02,1.2106
2017-08-03,1.2104
2017-08-04,1.2108
2017-08-07,1.2105
2017-08-08,1.2102
2017-08-09,1.2097
2017-08-10,1.2096
2017-08-11,1.2101
2017-08-14,1.21
2017-08-15,1.2103
2017-08-16,1.2104
2017-08-17,1.2102
2017-08-18,1.2103
2017-08-21,1.2102
2017-08-22,1.2099
2017-08-23,1.2094
2017-08-24,1.209
2017-08-25,1.2089
2017-08-28,1.2086
2017-08-29,1.2078
2017-08-30,1.2071
2017-08-31,1.2069
2017-09-01,1.21
2017-09-04,1.2101
2017-09-05,1.2102
2017-09-06,1.2102
2017-09-07,1.2105
2017-09-08,1.2112
2017-09-11,1.2135
2017-09-12,1.2156
2017-09-13,1.2156
2017-09-14,1.2159
2017-09-15,1.2168
2017-09-18,1.2171
2017-09-19,1.2171
2017-09-20,1.2173
2017-09-21,1.2173
2017-09-22,1.2174
2017-09-25,1.2212
2017-09-26,1.2208
2017-09-27,1.2209
2017-09-28,1.2231
2017-09-29,1.2233
2017-10-09,1.2235
2017-10-10,1.2242
2017-10-11,1.2246
2017-10-12,1.2246
2017-10-13,1.2246
2017-10-16,1.2244
2017-10-17,1.2239
2017-10-18,1.2238
2017-10-19,1.224
2017-10-20,1.224
2017-10-23,1.2243
2017-10-24,1.2239
2017-10-25,1.224
2017-10-26,1.2238
2017-10-27,1.2235
2017-10-30,1.2223
2017-10-31,1.2204
2017-11-01,1.2204
2017-11-02,1.2206
2017-11-03,1.2203
2017-11-06,1.22
2017-11-07,1.22
2017-11-08,1.2197
2017-11-09,1.2194
2017-11-10,1.2191
2017-11-13,1.2193
2017-11-14,1.2193
2017-11-15,1.2193
2017-11-16,1.2229
2017-11-17,1.2219
2017-11-20,1.2218
2017-11-21,1.2222
2017-11-22,1.2235
2017-11-23,1.2234
2017-11-24,1.2235
2017-11-27,1.2245
2017-11-28,1.2245
2017-11-29,1.2254
2017-11-30,1.2253
2017-12-01,1.2254
2017-12-04,1.2255
2017-12-05,1.226
2017-12-06,1.2277
2017-12-07,1.2281
2017-12-08,1.2281
2017-12-11,1.2282
2017-12-12,1.2282
2017-12-13,1.2282
2017-12-14,1.2283
2017-12-15,1.2284
2017-12-18,1.2286
2017-12-19,1.2288
2017-12-20,1.2292
2017-12-21,1.2294
2017-12-22,1.2296
2017-12-25,1.2303
2017-12-26,1.2304
2017-12-27,1.2303
2017-12-28,1.2306
2017-12-29,1.2309
2017-12-31,1.2314
2018-01-02,1.2323
2018-01-03,1.2326
2018-01-04,1.2329
2018-01-05,1.2333
2018-01-08,1.2336
2018-01-09,1.2337
2018-01-10,1.2339
2018-01-11,1.2339
2018-01-12,1.2339
2018-01-15,1.234
2018-01-16,1.2339
2018-01-17,1.2339
2018-01-18,1.2341
2018-01-19,1.2342
2018-01-22,1.2348
2018-01-23,1.2346
2018-01-24,1.2347
2018-01-25,1.235
2018-01-26,1.2351
2018-01-29,1.2354
2018-01-30,1.2354
2018-01-31,1.2356
2018-02-01,1.2359
2018-02-02,1.236
2018-02-05,1.2365
2018-02-06,1.2367
2018-02-07,1.2368
2018-02-08,1.237
2018-02-09,1.2372
2018-02-12,1.2377
2018-02-13,1.2377
2018-02-14,1.2379
2018-02-22,1.2388
2018-02-23,1.2395
2018-02-26,1.241
2018-02-27,1.241
2018-02-28,1.2425
2018-03-01,1.2427
2018-03-02,1.2423
2018-03-05,1.2423
2018-03-06,1.2432
2018-03-07,1.2435
2018-03-08,1.2436
2018-03-09,1.2445
2018-03-12,1.2449
2018-03-13,1.2445
2018-03-14,1.2449
2018-03-15,1.245
2018-03-16,1.245
2018-03-19,1.2453
2018-03-20,1.2454
2018-03-21,1.2456
2018-03-22,1.2458
2018-03-23,1.2532
2018-03-26,1.2523
2018-03-27,1.252
2018-03-28,1.2529
2018-03-29,1.2532
2018-03-30,1.2539
2018-04-02,1.2557
2018-04-03,1.2574
2018-04-04,1.2588
2018-04-09,1.2626
2018-04-10,1.2618
2018-04-11,1.2636
2018-04-12,1.2642
2018-04-13,1.2642
2018-04-16,1.2653
2018-04-17,1.266
2018-04-18,1.2801
2018-04-19,1.2773
2018-04-20,1.2779
2018-04-23,1.2764
2018-04-24,1.2821
2018-04-25,1.2808
2018-04-26,1.2793
2018-04-27,1.2789
2018-05-02,1.2783
2018-05-03,1.2784
2018-05-04,1.279
2018-05-07,1.2785
2018-05-08,1.2779
2018-05-09,1.2771
2018-05-10,1.2767
2018-05-11,1.2766
2018-05-14,1.2768
2018-05-15,1.2764
2018-05-16,1.2761
2018-05-17,1.2763
2018-05-18,1.2764
2018-05-21,1.277
2018-05-22,1.2773
2018-05-23,1.2783
2018-05-24,1.2792
2018-05-25,1.28
2018-05-28,1.2808
2018-05-29,1.2806
2018-05-30,1.2807
2018-05-31,1.281
2018-06-01,1.2811
2018-06-04,1.2811
2018-06-05,1.2809
2018-06-06,1.2809
2018-06-07,1.2807
2018-06-08,1.2809
2018-06-11,1.281
2018-06-12,1.281
2018-06-13,1.2807
2018-06-14,1.2809
2018-06-15,1.281
2018-06-19,1.2817
2018-06-20,1.2819
2018-06-21,1.2821
2018-06-22,1.2828
2018-06-25,1.2854
2018-06-26,1.2863
2018-06-27,1.2864
2018-06-28,1.2881
2018-06-29,1.2902
2018-06-30,1.2903
2018-07-02,1.2941
2018-07-03,1.2947
2018-07-04,1.298
2018-07-05,1.2999
2018-07-06,1.2992
2018-07-09,1.2984
2018-07-10,1.2978
2018-07-11,1.2992
2018-07-12,1.2991
2018-07-13,1.3001
2018-07-16,1.3019
2018-07-17,1.3028
2018-07-18,1.3036
2018-07-19,1.3057
2018-07-20,1.3047
2018-07-23,1.3046
2018-07-24,1.3022
2018-07-25,1.3019
2018-07-26,1.303
2018-07-27,1.3031
2018-07-30,1.3041
2018-07-31,1.3048
2018-08-01,1.3049
2018-08-02,1.3076
2018-08-03,1.3089
2018-08-06,1.31
2018-08-07,1.3108
2018-08-08,1.3101
2018-08-09,1.3081
2018-08-10,1.3077
2018-08-13,1.3067
2018-08-14,1.3074
2018-08-15,1.3072
2018-08-16,1.3063
2018-08-17,1.3047
2018-08-20,1.3042
2018-08-21,1.3037
2018-08-22,1.3048
2018-08-23,1.3057
2018-08-24,1.3061
2018-08-27,1.3059
2018-08-28,1.3058
2018-08-29,1.3055
2018-08-30,1.3065
2018-08-31,1.3074
2018-09-03,1.3066
2018-09-04,1.3067
2018-09-05,1.3068
2018-09-06,1.3069
2018-09-07,1.3067
2018-09-10,1.3057
2018-09-11,1.3048
2018-09-12,1.3051
2018-09-13,1.3051
2018-09-14,1.3056
2018-09-17,1.3066
2018-09-18,1.3068
2018-09-19,1.306
2018-09-20,1.3051
2018-09-21,1.3058
2018-09-25,1.306
2018-09-26,1.3072
2018-09-27,1.3089
2018-09-28,1.3099
2018-10-08,1.3115
2018-10-09,1.3122
2018-10-10,1.3131
2018-10-11,1.3153
2018-10-12,1.3158
2018-10-15,1.3158
