date,psar
2005-03-23,122.0188781294609
2005-03-24,121.54467909780942
2005-03-28,121.11315797900657
2005-03-29,120.72047376089598
2005-03-30,120.25107401600191
2005-03-31,119.83096124432171
2005-04-01,119.45496031366794
2005-04-04,119.1184394807328
2005-04-05,118.98999786376952
2005-04-06,116.25
2005-04-07,116.29049995422363
2005-04-08,116.37958501968384
2005-04-11,116.46599753318024
2005-04-12,116.54981767127175
2005-04-13,116.63112320522052
2005-04-14,119.26000213623048
2005-04-15,119.20765205383302
2005-04-18,119.05442244644166
2005-04-19,118.82517339515306
2005-04-20,118.60624055117243
2005-04-21,118.30286630120756
2005-04-22,118.01769450624057
2005-04-25,117.74963301897161
2005-04-26,117.49765522093878
2005-04-27,117.26079609078792
2005-04-28,117.03814850844611
2005-04-29,116.82885978104481
2005-05-02,116.63212837728759
2005-05-03,113.5500030517578
2005-05-04,113.59950298309325
2005-05-05,113.72401789360045
2005-05-06,113.91643708838842
2005-05-09,114.10019741941095
2005-05-10,114.33898568410957
2005-05-11,114.56344665292627
2005-05-12,114.77443996361397
2005-05-13,118.08000183105467
2005-05-16,118.03080184936522
2005-05-17,117.98233986740111
2005-05-18,114.8000030517578
2005-05-19,114.86420303344725
2005-05-20,115.00057705230712
2005-05-23,115.13285985060119
2005-05-24,115.35368119852286
2005-05-25,115.56456558578806
2005-05-26,115.76596017562633
2005-05-27,116.03260251015712
2005-05-31,116.34890732189534
2005-06-01,116.64148927275319
2005-06-02,117.02655507341048
2005-06-03,117.37696495200862
2005-06-06,117.69583794153293
2005-06-07,117.98601236200004
2005-06-08,118.32873106399003
2005-06-09,118.63546430227107
2005-06-10,118.90999055053261
2005-06-13,119.15569154272669
2005-06-14,119.37559393074038
2005-06-15,119.57240656801264
2005-06-16,119.74855387837131
2005-06-17,119.97552733972456
2005-06-20,120.2353313548554
2005-06-21,120.46006182794358
2005-06-22,120.65445368716485
2005-06-23,121.94000244140624
2005-06-24,121.94000244140624
2005-06-27,121.84700225830076
2005-06-28,121.70763715667722
2005-06-29,121.57454348462674
2005-06-30,121.44743902781855
2005-07-01,121.32605427156672
2005-07-05,121.21013182934621
2005-07-06,121.09942589702563
2005-07-07,120.99370173165947
2005-07-08,118.26000213623048
2005-07-11,118.26000213623048
2005-07-12,118.3752020263672
2005-07-13,118.5666678115845
2005-07-14,118.749517636467
2005-07-15,119.03094672476335
2005-07-18,119.29549006776193
2005-07-19,119.54416081018059
2005-07-20,119.77791130805413
2005-07-21,120.07431821172008
2005-07-22,120.3484945976111
2005-07-25,120.60210775456028
2005-07-26,120.90341778199165
2005-07-27,121.1776099069542
2005-07-28,121.42712474067012
2005-07-29,121.76447657881285
2005-08-01,122.06640647395058
2005-08-02,122.33663373009885
2005-08-03,122.57848712435155
2005-08-04,122.83786841308171
2005-08-05,124.73999786376952
2005-08-08,124.70894786834715
2005-08-09,124.63907934989928
2005-08-10,124.57130688700484
2005-08-11,124.50556759799723
2005-08-12,124.5
2005-08-15,124.43639991760254
2005-08-16,124.37470783767701
2005-08-17,124.27189582018661
2005-08-18,124.13738199773323
2005-08-19,123.96507807324504
2005-08-22,123.80569694309345
2005-08-23,123.65826939770324
2005-08-24,123.43252528923905
2005-08-25,123.18655974934747
2005-08-26,122.9664205911445
2005-08-29,122.69205015682826
2005-08-30,122.37992301486787
2005-08-31,120.37999725341795
2005-09-01,120.38999938964844
2005-09-02,120.47279945373535
2005-09-06,120.55311551589965
2005-09-07,120.69922545501326
2005-09-08,120.90507176291754
2005-09-09,121.09856729234757
2005-09-12,121.37167458520422
2005-09-13,121.62429883109661
2005-09-14,121.85797625854708
2005-09-15,122.07412787893877
2005-09-16,122.27406812780107
2005-09-19,122.4590128579987
2005-09-20,124.73999786376952
2005-09-21,124.6969479370117
2005-09-22,124.57943946228025
2005-09-23,124.39316479634091
2005-09-26,124.21527249036885
2005-09-27,124.04538533816553
2005-09-28,123.88314310781136
2005-09-29,123.72820177782313
2005-09-30,123.58023280768437
2005-10-03,123.43892244120185
2005-10-04,123.33999633789062
2005-10-05,123.33999633789062
2005-10-06,123.11379653930663
2005-10-07,122.74301166152954
2005-10-10,122.40003564958572
2005-10-11,122.08278283853768
2005-10-12,121.78932398831826
2005-10-13,121.39518515895946
2005-10-14,120.9210904288776
2005-10-17,120.49677564545433
2005-10-18,120.11701391429051
2005-10-19,116.87999725341795
2005-10-20,116.92379734039305
2005-10-21,117.01038334693908
2005-10-24,117.09437177328871
2005-10-25,117.2291748786958
2005-10-26,117.40982425780022
2005-10-27,117.64458750712976
2005-10-28,117.86174351275957
2005-10-31,117.93000030517578
2005-11-01,118.0999984741211
2005-11-02,118.38799888610839
2005-11-03,118.741009003067
2005-11-04,119.21128836215209
2005-11-07,119.62513419814697
2005-11-08,119.98931853382246
2005-11-09,120.30980074921689
2005-11-10,120.6662272360853
2005-11-11,121.09429264713248
2005-11-14,121.54733375610758
2005-11-15,121.99241307576017
2005-11-16,122.40144181187561
2005-11-17,122.73070994444853
2005-11-18,122.9800033569336
2005-11-21,123.13999938964844
2005-11-22,123.69400024414062
2005-11-23,124.25919952392579
2005-11-25,124.8893603515625
2005-11-28,125.39348901367188
2005-11-29,125.79679194335938
2005-11-30,127.41000366210938
2005-12-01,127.37820362091064
2005-12-02,127.3468805803299
2005-12-05,127.31602738535786
2005-12-06,125.29000091552734
2005-12-07,125.32675086975098
2005-12-08,125.36294957466126
2005-12-09,125.39860529899788
2005-12-12,125.43372618746946
2005-12-13,125.46832026261396
2005-12-14,125.5023954266313
2005-12-15,125.58002345396908
2005-12-16,125.65532264048672
2005-12-19,128.08999633789062
2005-12-20,128.05399642944337
2005-12-21,127.97677663726807
2005-12-22,127.90187343885803
2005-12-23,127.8292173364003
2005-12-27,127.7587409170163
2005-12-28,127.65169745215437
2005-12-29,127.54947094321123
2005-12-30,127.40010254013418
2006-01-03,127.17209489540049
2006-01-04,124.36000061035156
2006-01-05,124.38999938964844
2006-01-06,124.4859992980957
2006-01-09,124.67022941207885
2006-01-10,124.93361550086975
2006-01-11,125.18119842433319
2006-01-12,125.50060872561367
2006-01-13,125.79606325429812
2006-01-17,126.06935869333122
2006-01-18,126.32215697443685
2006-01-19,126.55599538445955
2006-01-20,129.44000244140625
2006-01-23,129.3879524230957
2006-01-24,129.3366831550598
2006-01-25,129.28618292604446
2006-01-26,129.18279732839986
2006-01-27,129.08251329868457
2006-01-30,128.98523778986075
2006-01-31,128.89088054630164
2006-02-01,128.80999755859375
2006-02-02,128.72089752197266
2006-02-03,128.6344704864502
2006-02-06,128.55063626199342
2006-02-07,128.46931706427034
2006-02-08,128.33119786504272
2006-02-09,128.19929402978036
2006-02-10,128.10000610351562
2006-02-13,127.97850589752197
2006-02-14,125.4000015258789
2006-02-15,125.43945148468018
2006-02-16,125.52586815986633
2006-02-17,125.69165439479637
2006-02-21,125.84998024915456
2006-02-22,126.06298106799434
2006-02-23,126.3320070301311
2006-02-24,126.5808560451076
2006-02-27,126.81104138396086
2006-02-28,127.10164705515633
2006-03-01,127.36609821594422
2006-03-02,127.6067487722612
2006-03-03,127.82574077850964
2006-03-06,130.07000732421875
2006-03-07,130.07000732421875
2006-03-08,129.98990715026855
2006-03-09,129.86346134223936
2006-03-10,129.7427055955715
2006-03-13,129.62738385750367
2006-03-14,127.18000030517578
2006-03-15,127.22575023651123
2006-03-16,127.33477774772643
2006-03-17,127.52086280401039
2006-03-20,127.69857403276157
2006-03-21,127.86828825621895
2006-03-22,128.03036533962074
2006-03-23,128.18514895426944
2006-03-24,128.33296730625895
2006-03-27,128.47413383240894
2006-03-28,128.60894786488217
2006-03-29,128.7376952658941
2006-03-30,128.8606490338605
2006-03-31,128.97806988226844
2006-04-03,129.090206792498
2006-04-04,129.19729754176723
2006-04-05,129.29956920731934
2006-04-06,129.36000061035156
2006-04-07,131.47000122070312
2006-04-10,131.43820129394533
2006-04-11,131.39999389648438
2006-04-12,131.25824417114256
2006-04-13,131.12287318344116
2006-04-17,130.9935938901863
2006-04-18,128.02000427246094
2006-04-19,128.02000427246094
2006-04-20,128.11150436401368
2006-04-21,128.28018669509888
2006-04-24,128.44127832128524
2006-04-25,128.59512082429322
2006-04-26,128.74204041466584
2006-04-27,128.8823486234717
2006-04-28,129.01634296288128
2006-05-01,129.14430755701744
2006-05-02,129.26651374441747
2006-05-03,129.3832206533845
2006-05-04,129.49467575144803
2006-05-05,129.60111537009868
2006-05-08,129.79304863099824
2006-05-09,129.97346589624382
2006-05-10,130.14305812557467
2006-05-11,130.30247482114567
2006-05-12,132.8000030517578
2006-05-15,132.74585304260253
2006-05-16,132.621777469635
2006-05-17,132.50142416385648
2006-05-18,132.24350992542094
2006-05-19,131.87549936651678
2006-05-22,131.41983714290984
2006-05-23,130.88705180004794
2006-05-24,130.28676116878216
2006-05-25,129.62355008487597
2006-05-26,129.03992433103852
2006-05-30,128.52633366766156
2006-05-31,128.3800048828125
2006-06-01,124.76000213623048
2006-06-02,124.82270214080812
2006-06-05,124.96092085685731
2006-06-06,125.09499301142503
2006-06-07,125.22504300135571
2006-06-08,129.42999267578125
2006-06-09,129.34659282684325
2006-06-12,129.26444397563932
2006-06-13,129.10111064721488
2006-06-14,128.80631080541932
2006-06-15,128.41833193736758
2006-06-16,128.05363180139898
2006-06-19,127.71081367358848
2006-06-20,127.3885646334466
2006-06-21,127.08565053571324
2006-06-22,126.80091128384389
2006-06-23,126.5332563870867
2006-06-26,126.28166078413493
2006-06-27,126.04516091736026
2006-06-28,125.82285104259209
2006-06-29,122.33999633789062
2006-06-30,122.41514636993408
2006-07-03,122.57249208869933
2006-07-05,122.81717969751548
2006-07-06,123.05085636393491
2006-07-07,123.27401758036545
2006-07-10,123.48713654205662
2006-07-11,123.69066515047169
2006-07-12,123.88503497150808
2006-07-13,128.00999450683594
2006-07-14,127.9498445892334
2006-07-17,127.79624930648804
2006-07-18,127.64726188222504
2006-07-19,127.41068507005909
2006-07-20,127.1847542144406
2006-07-21,126.96899024732495
2006-07-24,126.7629356587295
2006-07-25,122.38999938964844
2006-07-26,122.46364944458008
2006-07-27,122.61323986968995
2006-07-28,122.84169418541718
2006-07-31,123.15959249767106
2006-08-01,123.4584169111897
2006-08-02,123.73931185989723
2006-08-03,124.09336397394497
2006-08-04,124.49446149094813
2006-08-07,125.01269226535561
2006-08-08,125.4765088084503
2006-08-09,125.89162461452005
2006-08-10,126.26315326095248
2006-08-11,126.27999877929688
2006-08-14,126.27999877929688
2006-08-15,126.38999938964844
2006-08-16,126.70919868469238
2006-08-17,127.0908947692871
2006-08-18,127.53357331625365
2006-08-21,128.00703768502655
2006-08-22,128.4094823984835
2006-08-23,128.75156040492192
2006-08-24,129.04232671039458
2006-08-25,129.19000244140625
2006-08-28,129.39999389648438
2006-08-29,129.5500030517578
2006-08-30,129.63999938964844
2006-08-31,129.80999755859375
2006-09-01,130.04984672546388
2006-09-05,130.35587774658205
2006-09-06,131.85000610351562
2006-09-07,131.85000610351562
2006-09-08,131.77500610351564
2006-09-11,131.70225610351562
2006-09-12,129.35000610351562
2006-09-13,129.38735595703125
2006-09-14,129.47923518676757
2006-09-15,129.5683580396118
2006-09-18,129.65480720687071
2006-09-19,129.73866289911186
2006-09-20,129.82000292058578
2006-09-21,129.95275298142016
2006-09-22,130.07952928951698
2006-09-25,130.20060066374947
2006-09-26,130.35956499013542
2006-09-27,130.60259807363894
2006-09-28,130.90566435687472
2006-09-29,131.2295201761851
2006-10-02,131.5193711344679
2006-10-03,131.778787742131
2006-10-04,132.01096560598947
2006-10-05,132.36964973327073
2006-10-06,132.78009751366395
2006-10-09,133.13513484370407
2006-10-10,133.44224213418877
2006-10-11,133.7434053562968
2006-10-12,133.9993940950886
2006-10-13,134.3000030517578
2006-10-16,134.7338037109375
2006-10-17,135.18546258239746
2006-10-18,135.54904797392274
2006-10-19,135.6699981689453
2006-10-20,136.00999755859374
2006-10-23,136.22999572753906
2006-10-24,136.3300018310547
2006-10-25,136.38999938964844
2006-10-26,136.79400024414062
2006-10-27,137.2352001953125
2006-10-30,139.0
2006-10-31,138.97599990844728
2006-11-01,138.92421991119386
2006-11-02,138.82503007012178
2006-11-03,138.67712830253558
2006-11-06,138.44784331363448
2006-11-07,135.6199951171875
2006-11-08,135.67039512634278
2006-11-09,135.77178336410523
2006-11-10,135.9233530852547
2006-11-13,136.0681021689524
2006-11-14,136.20633754388373
2006-11-15,136.41835762084057
2006-11-16,136.7207305703957
2006-11-17,137.0770641598804
2006-11-20,137.40132772631148
2006-11-21,137.751888891831
2006-11-22,138.06564113497095
2006-11-24,138.43696463822755
2006-11-27,141.16000366210938
2006-11-28,141.11830368041993
2006-11-29,141.02805458831787
2006-11-30,138.11000061035156
2006-12-01,138.15410064697267
2006-12-04,138.19753918304446
2006-12-05,138.29811309910585
2006-12-06,138.46289831177012
2006-12-07,138.67932485251703
2006-12-08,138.9508757174601
2006-12-11,139.20206026753243
2006-12-12,139.43440597634932
2006-12-13,139.64932575700496
2006-12-14,139.89148610928467
2006-12-15,140.243080644592
2006-12-18,140.55775775369207
2006-12-19,140.83939376633663
2006-12-20,141.09145799765352
2006-12-21,141.19000244140625
2006-12-22,143.24000549316406
2006-12-26,143.20145538330078
2006-12-27,143.16348352508544
2006-12-28,143.12608124474335
2006-12-29,143.0892399986064
2007-01-03,143.05295137116147
2007-01-04,142.9784630497532
2007-01-05,142.90620937798718
2007-01-08,142.79253017570431
2007-01-09,142.63997836516205
2007-01-10,142.49657966325233
2007-01-11,140.25
2007-01-12,140.28554992675782
2007-01-16,140.37418359375002
2007-01-17,140.51214544189455
2007-01-18,140.68901711821292
2007-01-19,140.85527649395218
2007-01-22,141.01156030714708
2007-01-23,141.15846709155028
2007-01-24,141.29655946888928
2007-01-25,141.49781718828802
2007-01-26,143.97999572753906
2007-01-29,143.9439958190918
2007-01-30,143.90853590927125
2007-01-31,141.5800018310547
2007-02-01,141.61825187683107
2007-02-02,141.70950443038942
2007-02-05,141.85532659369278
2007-02-06,141.9945867596475
2007-02-07,142.17671148082644
2007-02-08,142.41545816554083
2007-02-09,142.63629884890162
2007-02-12,142.84057648101037
2007-02-13,143.02953329071096
2007-02-14,143.19000244140625
2007-02-15,143.43390167236328
2007-02-16,143.69809167633056
2007-02-20,143.9345417298813
2007-02-21,144.2063963560846
2007-02-22,144.44562842714353
2007-02-23,144.71216834228676
2007-02-26,146.4199981689453
2007-02-27,146.39494819641112
2007-02-28,146.1730997505188
2007-03-01,145.95790675800322
2007-03-02,145.60205109122217
2007-03-05,145.26220892944627
2007-03-06,144.78627650354278
2007-03-07,144.3389000231935
2007-03-08,143.91836613166518
2007-03-09,143.52306427362856
2007-03-12,143.15148052707414
2007-03-13,142.802191805313
2007-03-14,142.47386040685748
2007-03-15,142.04457087634316
2007-03-16,141.64747806061743
2007-03-19,141.28016720607113
2007-03-20,136.75
2007-03-21,136.81450004577636
2007-03-22,137.0195648612976
2007-03-23,137.31928411294936
2007-03-26,137.70872691968802
2007-03-27,138.07480315802235
2007-03-28,138.41891482205662
2007-03-29,138.74237978624885
2007-03-30,139.04643685258955
2007-04-02,139.3322504949498
2007-04-03,139.60091531876841
2007-04-04,139.92934634942623
2007-04-05,140.2331450527847
2007-04-09,140.61176221776063
2007-04-10,141.05152750533034
2007-04-11,141.50734493711258
2007-04-12,141.95995345299983
2007-04-13,142.40396016039165
2007-04-16,142.88510794242313
2007-04-17,143.60058862265026
2007-04-18,144.34147265104792
2007-04-19,145.01317751048677
2007-04-20,145.55054139803786
2007-04-23,146.1644321418678
2007-04-24,146.67754485900204
2007-04-25,147.08803503270946
2007-04-26,147.32000732421875
2007-04-27,147.81600646972657
2007-04-30,149.8000030517578
2007-05-01,149.77615310668946
2007-05-02,147.6699981689453
2007-05-03,147.6699981689453
2007-05-04,147.7518980407715
2007-05-07,147.90346240921022
2007-05-08,148.10125448155213
2007-05-09,148.28717902955353
2007-05-10,148.62714115165343
2007-05-11,148.94160611459583
2007-05-14,149.23248620531754
2007-05-15,149.50155028923513
2007-05-16,149.7504345668589
2007-05-17,149.9806525236609
2007-05-18,150.19360413370273
2007-05-21,150.39058437299144
2007-05-22,150.64613139490072
2007-05-23,150.87867918483818
2007-05-24,153.5
2007-05-25,153.5
2007-05-29,153.45860008239745
2007-05-30,150.74000549316406
2007-05-31,150.7820053100586
2007-06-01,150.87524513244628
2007-06-04,151.033858826828
2007-06-05,151.18533490496256
2007-06-06,151.32999455958105
2007-06-07,154.39999389648438
2007-06-08,154.31989395141602
2007-06-11,154.2409955055237
2007-06-12,154.16328053631975
2007-06-13,154.08673129165385
2007-06-14,154.01133028565795
2007-06-15,153.93706029475197
2007-06-18,153.8639043537096
2007-06-19,153.79184575178286
2007-06-20,153.72086802888504
2007-06-21,153.65095497183066
2007-06-22,153.5820906106321
2007-06-25,153.5142592148515
2007-06-26,153.3794315665798
2007-06-27,153.14995709115206
2007-06-28,152.84455951919855
2007-06-29,152.55748580156228
2007-07-02,152.28763650698417
2007-07-03,148.05999755859375
2007-07-05,148.12659759521483
2007-07-06,148.2595995941162
2007-07-09,148.48056752998352
2007-07-10,148.77333351480559
2007-07-11,149.04853354053836
2007-07-12,149.30722156472714
2007-07-13,149.7154299473726
2007-07-16,150.2324418563571
2007-07-17,150.7886853332658
2007-07-18,151.28652324509906
2007-07-19,151.73208817618982
2007-07-20,152.13086878951606
2007-07-23,152.48777743844303
2007-07-24,155.52999877929688
2007-07-25,155.45844871520995
2007-07-26,155.30219525375367
2007-07-27,154.90114643986894
2007-07-30,154.31007783658228
2007-07-31,153.7544733494928
2007-08-01,153.1008873447408
2007-08-02,152.27730720905595
2007-08-03,151.5278492855827
2007-08-06,150.65342479016195
2007-08-07,149.67861366885813
2007-08-08,142.52999877929688
2007-08-09,142.6508987426758
2007-08-10,142.76998520660402
2007-08-13,142.88728537357332
2007-08-14,150.58999633789062
2007-08-15,150.47194641113282
2007-08-16,150.17638787231445
2007-08-17,149.5834504180603
2007-08-20,149.01719514924758
2007-08-21,148.47642136753143
2007-08-22,147.95998240599252
2007-08-23,137.0
2007-08-24,137.15974990844725
2007-08-27,137.49485746612547
2007-08-28,137.81991179707333
2007-08-29,138.13521449809278
2007-08-30,138.44105811808163
2007-08-31,138.73772642947083
2007-09-04,139.17702874014464
2007-09-05,139.8252067593883
2007-09-06,140.43449409747734
2007-09-07,141.00722419528105
2007-09-10,141.54559048721654
2007-09-11,142.0516548016359
2007-09-12,142.5273552571901
2007-09-13,142.97451368541104
2007-09-14,143.39484260793873
2007-09-17,143.78995179511475
