净值日期,累计净值
2014-11-27,1.105
2014-11-28,1.107
2014-12-01,1.105
2014-12-02,1.105
2014-12-03,1.101
2014-12-04,1.092
2014-12-05,1.082
2014-12-08,1.079
2014-12-09,1.039
2014-12-10,1.054
2014-12-11,1.063
2014-12-12,1.068
2014-12-15,1.067
2014-12-16,1.064
2014-12-17,1.06
2014-12-18,1.06
2014-12-19,1.059
2014-12-22,1.063
2014-12-23,1.071
2014-12-24,1.078
2014-12-25,1.082
2014-12-26,1.086
2014-12-29,1.087
2014-12-30,1.085
2014-12-31,1.087
2015-01-05,1.086
2015-01-06,1.084
2015-01-07,1.087
2015-01-08,1.087
2015-01-09,1.088
2015-01-12,1.088
2015-01-13,1.089
2015-01-14,1.09
2015-01-15,1.092
2015-01-16,1.094
2015-01-19,1.1
2015-01-20,1.107
2015-01-21,1.11
2015-01-22,1.113
2015-01-23,1.114
2015-01-26,1.114
2015-01-27,1.114
2015-01-28,1.114
2015-01-29,1.115
2015-01-30,1.114
2015-02-02,1.113
2015-02-03,1.113
2015-02-04,1.114
2015-02-05,1.114
2015-02-06,1.113
2015-02-09,1.114
2015-02-10,1.113
2015-02-11,1.113
2015-02-12,1.114
2015-02-13,1.118
2015-02-16,1.121
2015-02-17,1.121
2015-02-25,1.122
2015-02-26,1.123
2015-02-27,1.123
2015-03-02,1.124
2015-03-03,1.123
2015-03-04,1.124
2015-03-05,1.124
2015-03-06,1.125
2015-03-09,1.125
2015-03-10,1.124
2015-03-11,1.125
2015-03-12,1.125
2015-03-13,1.128
2015-03-16,1.128
2015-03-17,1.129
2015-03-18,1.129
2015-03-19,1.129
2015-03-20,1.13
2015-03-23,1.13
2015-03-24,1.13
2015-03-25,1.131
2015-03-26,1.134
2015-03-27,1.131
2015-03-30,1.132
2015-03-31,1.131
2015-04-01,1.13
2015-04-02,1.131
2015-04-03,1.132
2015-04-07,1.13
2015-04-08,1.13
2015-04-09,1.13
2015-04-10,1.132
2015-04-13,1.133
2015-04-14,1.134
2015-04-15,1.135
2015-04-16,1.138
2015-04-17,1.139
2015-04-20,1.144
2015-04-21,1.147
2015-04-22,1.147
2015-04-23,1.147
2015-04-24,1.145
2015-04-27,1.147
2015-04-28,1.147
2015-04-29,1.148
2015-04-30,1.149
2015-05-04,1.149
2015-05-05,1.148
2015-05-06,1.146
2015-05-07,1.148
2015-05-08,1.15
2015-05-11,1.151
2015-05-12,1.152
2015-05-13,1.155
2015-05-14,1.159
2015-05-15,1.16
2015-05-18,1.16
2015-05-19,1.159
2015-05-20,1.16
2015-05-21,1.16
2015-05-22,1.161
2015-05-25,1.161
2015-05-26,1.157
2015-05-27,1.157
2015-05-28,1.155
2015-05-29,1.155
2015-06-01,1.153
2015-06-02,1.157
2015-06-03,1.159
2015-06-04,1.158
2015-06-05,1.161
2015-06-08,1.161
2015-06-09,1.162
2015-06-10,1.16
2015-06-11,1.16
2015-06-12,1.159
2015-06-15,1.157
2015-06-16,1.158
2015-06-17,1.157
2015-06-18,1.159
2015-06-19,1.159
2015-06-23,1.157
2015-06-24,1.157
2015-06-25,1.158
2015-06-26,1.159
2015-06-29,1.16
2015-06-30,1.159
2015-07-01,1.159
2015-07-02,1.157
2015-07-03,1.157
2015-07-06,1.162
2015-07-07,1.167
2015-07-08,1.167
2015-07-09,1.167
2015-07-10,1.165
2015-07-13,1.165
2015-07-14,1.165
2015-07-15,1.166
2015-07-16,1.167
2015-07-17,1.168
2015-07-20,1.17
2015-07-21,1.169
2015-07-22,1.17
2015-07-23,1.172
2015-07-24,1.174
2015-07-27,1.174
2015-07-28,1.176
2015-07-29,1.177
2015-07-30,1.177
2015-07-31,1.176
2015-08-03,1.176
2015-08-04,1.177
2015-08-05,1.179
2015-08-06,1.18
2015-08-07,1.182
2015-08-10,1.182
2015-08-11,1.179
2015-08-12,1.179
2015-08-13,1.18
2015-08-14,1.181
2015-08-17,1.181
2015-08-18,1.181
2015-08-19,1.181
2015-08-20,1.182
2015-08-21,1.183
2015-08-24,1.184
2015-08-25,1.185
2015-08-26,1.186
2015-08-27,1.188
2015-08-28,1.188
2015-08-31,1.189
2015-09-01,1.19
2015-09-02,1.191
2015-09-07,1.19
2015-09-08,1.189
2015-09-09,1.19
2015-09-10,1.19
2015-09-11,1.19
2015-09-14,1.191
2015-09-15,1.192
2015-09-16,1.192
2015-09-17,1.192
2015-09-18,1.192
2015-09-21,1.192
2015-09-22,1.192
2015-09-23,1.192
2015-09-24,1.192
2015-09-25,1.192
2015-09-28,1.193
2015-09-29,1.195
2015-09-30,1.195
2015-10-08,1.196
2015-10-09,1.198
2015-10-12,1.199
2015-10-13,1.199
2015-10-14,1.202
2015-10-15,1.201
2015-10-16,1.2
2015-10-19,1.201
2015-10-20,1.202
2015-10-21,1.202
2015-10-22,1.203
2015-10-23,1.204
2015-10-26,1.206
2015-10-27,1.207
2015-10-28,1.208
2015-10-29,1.206
2015-10-30,1.206
2015-11-02,1.207
2015-11-03,1.206
2015-11-04,1.205
2015-11-05,1.205
2015-11-06,1.205
2015-11-09,1.202
2015-11-10,1.202
2015-11-11,1.204
2015-11-12,1.204
2015-11-13,1.204
2015-11-16,1.204
2015-11-17,1.204
2015-11-18,1.203
2015-11-19,1.202
2015-11-20,1.203
2015-11-23,1.203
2015-11-24,1.204
2015-11-25,1.206
2015-11-26,1.206
2015-11-27,1.207
2015-11-30,1.207
2015-12-01,1.208
2015-12-02,1.208
2015-12-03,1.209
2015-12-04,1.211
2015-12-07,1.212
2015-12-08,1.213
2015-12-09,1.213
2015-12-10,1.214
2015-12-11,1.214
2015-12-14,1.214
2015-12-15,1.214
2015-12-16,1.215
2015-12-17,1.216
2015-12-18,1.218
2015-12-21,1.221
2015-12-22,1.222
2015-12-23,1.223
2015-12-24,1.225
2015-12-25,1.226
2015-12-28,1.227
2015-12-29,1.227
2015-12-30,1.228
2015-12-31,1.228
2016-01-04,1.227
2016-01-05,1.227
2016-01-06,1.227
2016-01-07,1.228
2016-01-08,1.228
2016-01-11,1.229
2016-01-12,1.23
2016-01-13,1.231
2016-01-14,1.231
2016-01-15,1.231
2016-01-18,1.231
2016-01-19,1.231
2016-01-20,1.23
2016-01-21,1.23
2016-01-22,1.231
2016-01-25,1.23
2016-01-26,1.229
2016-01-27,1.228
2016-01-28,1.228
2016-01-29,1.229
2016-02-01,1.229
2016-02-02,1.228
2016-02-03,1.228
2016-02-04,1.228
2016-02-05,1.229
2016-02-15,1.23
2016-02-16,1.23
2016-02-17,1.23
2016-02-18,1.231
2016-02-19,1.231
2016-02-22,1.231
2016-02-23,1.231
2016-02-24,1.232
2016-02-25,1.231
2016-02-26,1.232
2016-02-29,1.232
2016-03-01,1.233
2016-03-02,1.233
2016-03-03,1.233
2016-03-04,1.234
2016-03-07,1.234
2016-03-08,1.234
2016-03-09,1.236
2016-03-10,1.237
2016-03-11,1.238
2016-03-14,1.239
2016-03-15,1.24
2016-03-16,1.241
2016-03-17,1.241
2016-03-18,1.241
2016-03-21,1.242
2016-03-22,1.242
2016-03-23,1.242
2016-03-24,1.242
2016-03-25,1.243
2016-03-28,1.243
2016-03-29,1.243
2016-03-30,1.243
2016-03-31,1.244
2016-04-01,1.243
2016-04-05,1.243
2016-04-06,1.243
2016-04-07,1.243
2016-04-08,1.243
2016-04-11,1.243
2016-04-12,1.241
2016-04-13,1.238
2016-04-14,1.236
2016-04-15,1.235
2016-04-18,1.236
2016-04-19,1.235
2016-04-20,1.232
2016-04-21,1.23
2016-04-22,1.227
2016-04-25,1.223
2016-04-26,1.224
2016-04-27,1.225
2016-04-28,1.226
2016-04-29,1.226
2016-05-03,1.228
2016-05-04,1.228
2016-05-05,1.228
2016-05-06,1.228
2016-05-09,1.23
2016-05-10,1.233
2016-05-11,1.234
2016-05-12,1.236
2016-05-13,1.236
2016-05-16,1.237
2016-05-17,1.236
2016-05-18,1.235
2016-05-19,1.234
2016-05-20,1.234
2016-05-23,1.234
2016-05-24,1.235
2016-05-25,1.236
2016-05-26,1.236
2016-05-27,1.238
2016-05-30,1.239
2016-05-31,1.239
2016-06-01,1.239
2016-06-02,1.239
2016-06-03,1.239
2016-06-06,1.239
2016-06-07,1.241
2016-06-08,1.241
2016-06-13,1.242
2016-06-14,1.244
2016-06-15,1.244
2016-06-16,1.245
2016-06-17,1.246
2016-06-20,1.247
2016-06-21,1.247
2016-06-22,1.247
2016-06-23,1.247
2016-06-24,1.248
2016-06-27,1.25
2016-06-28,1.251
2016-06-29,1.252
2016-06-30,1.253
2016-07-01,1.254
2016-07-04,1.254
2016-07-05,1.254
2016-07-06,1.255
2016-07-07,1.257
2016-07-08,1.258
2016-07-11,1.26
2016-07-12,1.259
2016-07-13,1.259
2016-07-14,1.259
2016-07-15,1.26
2016-07-18,1.261
2016-07-19,1.261
2016-07-20,1.265
2016-07-21,1.268
2016-07-22,1.267
2016-07-25,1.266
2016-07-26,1.267
2016-07-27,1.268
2016-07-28,1.269
2016-07-29,1.27
2016-08-01,1.271
2016-08-02,1.271
2016-08-03,1.271
2016-08-04,1.272
2016-08-05,1.272
2016-08-08,1.273
2016-08-09,1.275
2016-08-10,1.276
2016-08-11,1.276
2016-08-12,1.277
2016-08-15,1.278
2016-08-16,1.278
2016-08-17,1.278
2016-08-18,1.278
2016-08-19,1.278
2016-08-22,1.278
2016-08-23,1.278
2016-08-24,1.277
2016-08-25,1.277
2016-08-26,1.278
2016-08-29,1.278
2016-08-30,1.277
2016-08-31,1.277
2016-09-01,1.277
2016-09-02,1.277
2016-09-05,1.277
2016-09-06,1.277
2016-09-07,1.277
2016-09-08,1.277
2016-09-09,1.277
2016-09-12,1.277
2016-09-13,1.277
2016-09-14,1.277
2016-09-19,1.278
2016-09-20,1.278
2016-09-21,1.278
2016-09-22,1.279
2016-09-23,1.28
2016-09-26,1.281
2016-09-27,1.281
2016-09-28,1.281
2016-09-29,1.281
2016-09-30,1.281
2016-10-10,1.284
2016-10-11,1.284
2016-10-12,1.284
2016-10-13,1.284
2016-10-14,1.285
2016-10-17,1.285
2016-10-18,1.285
2016-10-19,1.286
2016-10-20,1.287
2016-10-21,1.287
2016-10-24,1.287
2016-10-25,1.286
2016-10-26,1.286
2016-10-27,1.286
2016-10-28,1.286
2016-10-31,1.285
2016-11-01,1.285
2016-11-02,1.285
2016-11-03,1.285
2016-11-04,1.285
2016-11-07,1.285
2016-11-08,1.285
2016-11-09,1.285
2016-11-10,1.284
2016-11-11,1.283
2016-11-14,1.282
2016-11-15,1.281
2016-11-16,1.281
2016-11-17,1.279
2016-11-18,1.279
2016-11-21,1.279
2016-11-22,1.279
2016-11-23,1.28
2016-11-24,1.28
2016-11-25,1.28
2016-11-28,1.281
2016-11-29,1.279
2016-11-30,1.276
2016-12-01,1.273
2016-12-02,1.272
2016-12-05,1.271
2016-12-06,1.267
2016-12-07,1.266
2016-12-08,1.266
2016-12-09,1.265
2016-12-12,1.262
2016-12-13,1.257
2016-12-14,1.252
2016-12-15,1.237
2016-12-16,1.238
2016-12-19,1.232
2016-12-20,1.229
2016-12-21,1.232
2016-12-22,1.237
2016-12-23,1.239
2016-12-26,1.24
2016-12-27,1.24
2016-12-28,1.241
2016-12-29,1.243
2016-12-30,1.247
2016-12-31,1.247
2017-01-03,1.248
2017-01-04,1.247
2017-01-05,1.247
2017-01-06,1.248
2017-01-09,1.25
2017-01-10,1.252
2017-01-11,1.251
2017-01-12,1.252
2017-01-13,1.253
2017-01-16,1.252
2017-01-17,1.249
2017-01-18,1.248
2017-01-19,1.247
2017-01-20,1.247
2017-01-23,1.247
2017-01-24,1.245
2017-01-25,1.242
2017-01-26,1.242
2017-02-03,1.237
2017-02-06,1.231
2017-02-07,1.228
2017-02-08,1.226
2017-02-09,1.227
2017-02-10,1.227
2017-02-13,1.228
2017-02-14,1.228
2017-02-15,1.227
2017-02-16,1.228
2017-02-17,1.23
2017-02-20,1.233
2017-02-21,1.231
2017-02-22,1.232
2017-02-23,1.233
2017-02-24,1.233
2017-02-27,1.234
2017-02-28,1.233
2017-03-01,1.232
2017-03-02,1.231
2017-03-03,1.231
2017-03-06,1.231
2017-03-07,1.23
2017-03-08,1.229
2017-03-09,1.228
2017-03-10,1.228
2017-03-13,1.227
2017-03-14,1.229
2017-03-15,1.229
2017-03-16,1.232
2017-03-17,1.232
2017-03-20,1.231
2017-03-21,1.23
2017-03-22,1.23
2017-03-23,1.23
2017-03-24,1.232
2017-03-27,1.233
2017-03-28,1.234
2017-03-29,1.234
2017-03-30,1.234
2017-03-31,1.234
2017-04-05,1.235
2017-04-06,1.235
2017-04-07,1.236
2017-04-10,1.237
2017-04-11,1.237
2017-04-12,1.237
2017-04-13,1.238
2017-04-14,1.237
2017-04-17,1.234
2017-04-18,1.232
2017-04-19,1.232
2017-04-20,1.231
2017-04-21,1.229
2017-04-24,1.226
2017-04-25,1.225
2017-04-26,1.225
2017-04-27,1.226
2017-04-28,1.226
2017-05-02,1.225
2017-05-03,1.223
2017-05-04,1.221
2017-05-05,1.221
2017-05-08,1.219
2017-05-09,1.216
2017-05-10,1.212
2017-05-11,1.213
2017-05-12,1.211
2017-05-15,1.211
2017-05-16,1.21
2017-05-17,1.209
2017-05-18,1.209
2017-05-19,1.209
2017-05-22,1.208
2017-05-23,1.208
2017-05-24,1.208
2017-05-25,1.209
2017-05-26,1.209
2017-05-31,1.21
2017-06-01,1.211
2017-06-02,1.211
2017-06-05,1.212
2017-06-06,1.213
2017-06-07,1.213
2017-06-08,1.214
2017-06-09,1.214
2017-06-12,1.218
2017-06-13,1.22
2017-06-14,1.223
2017-06-15,1.223
2017-06-16,1.222
2017-06-19,1.227
2017-06-20,1.23
2017-06-21,1.23
2017-06-22,1.228
2017-06-23,1.229
2017-06-26,1.231
2017-06-27,1.233
2017-06-28,1.233
2017-06-29,1.233
2017-06-30,1.233
2017-07-03,1.233
2017-07-04,1.232
2017-07-05,1.233
2017-07-06,1.234
2017-07-07,1.234
2017-07-10,1.235
2017-07-11,1.235
2017-07-12,1.235
2017-07-13,1.236
2017-07-14,1.236
2017-07-17,1.236
2017-07-18,1.234
2017-07-19,1.235
2017-07-20,1.235
2017-07-21,1.235
2017-07-24,1.234
2017-07-25,1.233
2017-07-26,1.232
2017-07-27,1.233
2017-07-28,1.232
2017-07-31,1.232
2017-08-01,1.231
2017-08-02,1.231
2017-08-03,1.231
2017-08-04,1.231
2017-08-07,1.229
2017-08-08,1.228
2017-08-09,1.228
2017-08-10,1.229
2017-08-11,1.23
2017-08-14,1.231
2017-08-15,1.232
2017-08-16,1.231
2017-08-17,1.23
2017-08-18,1.228
2017-08-21,1.227
2017-08-22,1.226
2017-08-23,1.226
2017-08-24,1.225
2017-08-25,1.224
2017-08-28,1.223
2017-08-29,1.223
2017-08-30,1.222
2017-08-31,1.223
2017-09-01,1.222
2017-09-04,1.222
2017-09-05,1.221
2017-09-06,1.222
2017-09-07,1.223
2017-09-08,1.224
2017-09-11,1.225
2017-09-12,1.224
2017-09-13,1.224
2017-09-14,1.226
2017-09-15,1.225
2017-09-18,1.225
2017-09-19,1.226
2017-09-20,1.226
2017-09-21,1.226
2017-09-22,1.227
2017-09-25,1.229
2017-09-26,1.229
2017-09-27,1.228
2017-09-28,1.229
2017-09-29,1.229
2017-10-09,1.228
2017-10-10,1.228
2017-10-11,1.228
2017-10-12,1.227
2017-10-13,1.228
2017-10-16,1.225
2017-10-17,1.224
2017-10-18,1.224
2017-10-19,1.225
2017-10-20,1.225
2017-10-23,1.225
2017-10-24,1.225
2017-10-25,1.224
2017-10-26,1.224
2017-10-27,1.223
2017-10-30,1.219
2017-10-31,1.218
2017-11-01,1.22
2017-11-02,1.22
2017-11-03,1.22
2017-11-06,1.22
2017-11-07,1.219
2017-11-08,1.218
2017-11-09,1.218
2017-11-10,1.217
2017-11-13,1.213
2017-11-14,1.211
2017-11-15,1.21
2017-11-16,1.211
2017-11-17,1.211
2017-11-20,1.211
2017-11-21,1.209
2017-11-22,1.202
2017-11-23,1.201
2017-11-24,1.202
2017-11-27,1.203
2017-11-28,1.202
2017-11-29,1.202
2017-11-30,1.202
2017-12-01,1.203
2017-12-04,1.203
2017-12-05,1.204
2017-12-06,1.205
2017-12-07,1.205
2017-12-08,1.205
2017-12-11,1.204
2017-12-12,1.203
2017-12-13,1.203
2017-12-14,1.203
2017-12-15,1.203
2017-12-18,1.204
2017-12-19,1.202
2017-12-20,1.201
2017-12-21,1.2
2017-12-22,1.199
2017-12-25,1.199
2017-12-26,1.198
2017-12-27,1.196
2017-12-28,1.196
2017-12-29,1.196
2017-12-31,1.196
2018-01-02,1.197
2018-01-03,1.197
2018-01-04,1.197
2018-01-05,1.198
2018-01-08,1.199
2018-01-09,1.199
2018-01-10,1.199
2018-01-11,1.199
2018-01-12,1.198
2018-01-15,1.198
2018-01-16,1.199
2018-01-17,1.199
2018-01-18,1.199
2018-01-19,1.199
2018-01-22,1.2
2018-01-23,1.2
2018-01-24,1.2
2018-01-25,1.199
2018-01-26,1.2
2018-01-29,1.2
2018-01-30,1.2
2018-01-31,1.201
2018-02-01,1.202
2018-02-02,1.201
2018-02-05,1.202
2018-02-06,1.203
2018-02-07,1.203
2018-02-08,1.203
2018-02-09,1.204
2018-02-12,1.205
2018-02-13,1.205
2018-02-14,1.206
2018-02-22,1.207
2018-02-23,1.207
2018-02-26,1.208
2018-02-27,1.208
2018-02-28,1.209
2018-03-01,1.209
2018-03-02,1.209
2018-03-05,1.21
2018-03-06,1.21
2018-03-07,1.211
2018-03-08,1.212
2018-03-09,1.212
2018-03-12,1.213
2018-03-13,1.213
2018-03-14,1.213
2018-03-15,1.213
2018-03-16,1.213
2018-03-19,1.213
2018-03-20,1.214
2018-03-21,1.215
2018-03-22,1.216
2018-03-23,1.218
2018-03-26,1.219
2018-03-27,1.219
2018-03-28,1.22
2018-03-29,1.22
2018-03-30,1.22
2018-04-02,1.221
2018-04-03,1.222
2018-04-04,1.223
2018-04-09,1.225
2018-04-10,1.226
2018-04-11,1.227
2018-04-12,1.228
2018-04-13,1.228
2018-04-16,1.229
2018-04-17,1.229
2018-04-18,1.237
2018-04-19,1.236
2018-04-20,1.236
2018-04-23,1.235
2018-04-24,1.235
2018-04-25,1.234
2018-04-26,1.233
2018-04-27,1.233
2018-05-02,1.232
2018-05-03,1.232
2018-05-04,1.232
2018-05-07,1.232
2018-05-08,1.232
2018-05-09,1.231
2018-05-10,1.231
2018-05-11,1.231
2018-05-14,1.231
2018-05-15,1.23
2018-05-16,1.229
2018-05-17,1.229
2018-05-18,1.229
2018-05-21,1.23
2018-05-22,1.23
2018-05-23,1.231
2018-05-24,1.231
2018-05-25,1.232
2018-05-28,1.233
2018-05-29,1.233
2018-05-30,1.233
2018-05-31,1.233
2018-06-01,1.233
2018-06-04,1.233
2018-06-05,1.232
2018-06-06,1.232
2018-06-07,1.232
2018-06-08,1.2319
2018-06-11,1.2319
2018-06-12,1.2319
2018-06-13,1.2314
2018-06-14,1.2315
2018-06-15,1.2319
2018-06-19,1.233
2018-06-20,1.2327
2018-06-21,1.2333
2018-06-22,1.2338
2018-06-25,1.2342
2018-06-26,1.2343
2018-06-27,1.2347
2018-06-28,1.2357
2018-06-29,1.2374
2018-06-30,1.2375
2018-07-02,1.2387
2018-07-03,1.24
2018-07-04,1.2407
2018-07-05,1.2418
2018-07-06,1.2423
2018-07-09,1.2429
2018-07-10,1.2429
2018-07-11,1.2436
2018-07-12,1.244
2018-07-13,1.2444
2018-07-16,1.245
2018-07-17,1.2451
2018-07-18,1.2458
2018-07-19,1.2472
2018-07-20,1.2473
2018-07-23,1.2485
2018-07-24,1.2488
2018-07-25,1.2494
2018-07-26,1.2501
2018-07-27,1.2513
2018-07-30,1.252
2018-07-31,1.2534
2018-08-01,1.2544
2018-08-02,1.2556
2018-08-03,1.257
2018-08-06,1.2583
2018-08-07,1.2597
2018-08-08,1.2598
2018-08-09,1.2586
2018-08-10,1.257
2018-08-13,1.2562
2018-08-14,1.2559
2018-08-15,1.2559
2018-08-16,1.2556
2018-08-17,1.2531
2018-08-20,1.2521
2018-08-21,1.2525
2018-08-22,1.2528
2018-08-23,1.2534
2018-08-24,1.2539
2018-08-27,1.2543
2018-08-28,1.2544
2018-08-29,1.2542
2018-08-30,1.2544
2018-08-31,1.255
2018-09-03,1.2551
2018-09-04,1.2551
2018-09-05,1.2553
2018-09-06,1.2552
2018-09-07,1.2548
2018-09-10,1.2544
2018-09-11,1.2541
2018-09-12,1.2541
2018-09-13,1.2543
2018-09-14,1.2554
2018-09-17,1.256
2018-09-18,1.2559
2018-09-19,1.256
2018-09-20,1.2557
2018-09-21,1.2562
2018-09-25,1.257
2018-09-26,1.2572
2018-09-27,1.2579
2018-09-28,1.2584
2018-10-08,1.2601
2018-10-09,1.2605
2018-10-10,1.2609
2018-10-11,1.2615
2018-10-12,1.262
2018-10-15,1.2627
2018-10-16,1.2633
2018-10-17,1.2637
2018-10-18,1.2644
2018-10-19,1.265
2018-10-22,1.2647
2018-10-23,1.2651
2018-10-24,1.2657
2018-10-25,1.2663
2018-10-26,1.2666
2018-10-29,1.2671
2018-10-30,1.2677
2018-10-31,1.268
2018-11-01,1.2685
2018-11-02,1.2684
2018-11-05,1.2688
2018-11-06,1.269
2018-11-07,1.2696
2018-11-08,1.2703
2018-11-09,1.2709
2018-11-12,1.2714
2018-11-13,1.2719
2018-11-14,1.2735
2018-11-15,1.2745
2018-11-16,1.2763
2018-11-19,1.2771
2018-11-20,1.2771
2018-11-21,1.2774
2018-11-22,1.2776
2018-11-23,1.2775
2018-11-26,1.2776
2018-11-27,1.2775
2018-11-28,1.2776
2018-11-29,1.2779
2018-11-30,1.2781
2018-12-03,1.2785
2018-12-04,1.2792
2018-12-05,1.2801
2018-12-06,1.281
2018-12-07,1.2815
2018-12-10,1.2825
2018-12-11,1.2828
2018-12-12,1.2831
2018-12-13,1.2821
2018-12-14,1.2815
2018-12-17,1.281
2018-12-18,1.2803
2018-12-19,1.2803
2018-12-20,1.2806
2018-12-21,1.281
2018-12-24,1.2815
2018-12-25,1.2817
2018-12-26,1.2818
2018-12-27,1.2821
2018-12-28,1.2832
2018-12-31,1.2835
2019-01-02,1.2852
2019-01-03,1.2865
2019-01-04,1.2876
2019-01-07,1.2894
2019-01-08,1.2905
2019-01-09,1.2917
2019-01-10,1.2927
2019-01-11,1.293
2019-01-14,1.2932
2019-01-15,1.2932
2019-01-16,1.2936
2019-01-17,1.2938
2019-01-18,1.2944
2019-01-21,1.295
2019-01-22,1.2949
2019-01-23,1.2947
2019-01-24,1.2945
2019-01-25,1.2946
2019-01-28,1.2946
2019-01-29,1.2948
2019-01-30,1.2951
2019-01-31,1.2954
2019-02-01,1.2958
2019-02-11,1.2969
2019-02-12,1.2984
2019-02-13,1.2994
2019-02-14,1.2998
2019-02-15,1.3005
2019-02-18,1.3011
2019-02-19,1.3008
2019-02-20,1.301
2019-02-21,1.3011
2019-02-22,1.3013
2019-02-25,1.3008
2019-02-26,1.2999
2019-02-27,1.2985
2019-02-28,1.2987
2019-03-01,1.2982
2019-03-04,1.298
2019-03-05,1.2975
2019-03-06,1.2969
2019-03-07,1.2973
2019-03-08,1.2988
2019-03-11,1.2989
2019-03-12,1.299
2019-03-13,1.2986
2019-03-14,1.2984
2019-03-15,1.2981
2019-03-18,1.298
2019-03-19,1.2983
2019-03-20,1.2983
2019-03-21,1.2987
2019-03-22,1.2992
2019-03-25,1.3003
2019-03-26,1.301
2019-03-27,1.3013
2019-03-28,1.3017
2019-03-29,1.3021
2019-04-01,1.3016
2019-04-02,1.3011
2019-04-03,1.3
2019-04-04,1.2995
2019-04-08,1.2993
2019-04-09,1.2984
2019-04-10,1.298
2019-04-11,1.298
2019-04-12,1.2981
2019-04-15,1.2968
2019-04-16,1.2956
2019-04-17,1.2951
2019-04-18,1.2953
2019-04-19,1.2959
2019-04-22,1.2963
2019-04-23,1.2961
2019-04-24,1.2956
2019-04-25,1.2958
2019-04-26,1.296
2019-04-29,1.2957
2019-04-30,1.2968
2019-05-06,1.2989
2019-05-07,1.2995
2019-05-08,1.3001
2019-05-09,1.3013
2019-05-10,1.3017
2019-05-13,1.303
2019-05-14,1.3036
2019-05-15,1.3042
2019-05-16,1.3045
2019-05-17,1.305
2019-05-20,1.3055
2019-05-21,1.3054
2019-05-22,1.3053
2019-05-23,1.3052
2019-05-24,1.3054
2019-05-27,1.3049
2019-05-28,1.3046
2019-05-29,1.3054
2019-05-30,1.3058
2019-05-31,1.3062
2019-06-03,1.3068
2019-06-04,1.3072
2019-06-05,1.3075
2019-06-06,1.3078
2019-06-10,1.3081
2019-06-11,1.3077
2019-06-12,1.3078
2019-06-13,1.3078
2019-06-14,1.3076
2019-06-17,1.3076
2019-06-18,1.3079
2019-06-19,1.3083
2019-06-20,1.3092
2019-06-21,1.3095
2019-06-24,1.3105
2019-06-25,1.311
2019-06-26,1.3113
2019-06-27,1.3117
2019-06-28,1.3118
2019-06-30,1.3119
2019-07-01,1.3122
2019-07-02,1.3129
2019-07-03,1.3137
2019-07-04,1.3145
2019-07-05,1.3145
2019-07-08,1.3145
2019-07-09,1.3145
2019-07-10,1.3146
2019-07-11,1.3151
2019-07-12,1.3152
2019-07-15,1.3156
2019-07-16,1.3156
