净值日期,累计净值
2016-03-18,1.1304
2016-03-21,1.1306
2016-03-22,1.1312
2016-03-23,1.1317
2016-03-24,1.132
2016-03-25,1.1324
2016-03-28,1.132
2016-03-29,1.1317
2016-03-30,1.1317
2016-03-31,1.1318
2016-04-01,1.1321
2016-04-05,1.1324
2016-04-06,1.1321
2016-04-07,1.1322
2016-04-08,1.1317
2016-04-11,1.1313
2016-04-12,1.1301
2016-04-13,1.1286
2016-04-14,1.1258
2016-04-15,1.125
2016-04-18,1.1252
2016-04-19,1.1246
2016-04-20,1.1235
2016-04-21,1.1215
2016-04-22,1.1174
2016-04-25,1.1122
2016-04-26,1.109
2016-04-27,1.1115
2016-04-28,1.1121
2016-04-29,1.1128
2016-05-03,1.114
2016-05-04,1.1147
2016-05-05,1.1158
2016-05-06,1.1166
2016-05-09,1.1182
2016-05-10,1.1193
2016-05-11,1.1208
2016-05-12,1.1213
2016-05-13,1.1225
2016-05-16,1.1231
2016-05-17,1.1236
2016-05-18,1.1235
2016-05-19,1.1237
2016-05-20,1.1234
2016-05-23,1.124
2016-05-24,1.124
2016-05-25,1.1244
2016-05-26,1.1242
2016-05-27,1.1243
2016-05-30,1.1243
2016-05-31,1.1241
2016-06-01,1.1238
2016-06-02,1.1238
2016-06-03,1.124
2016-06-06,1.1245
2016-06-07,1.1246
2016-06-08,1.1248
2016-06-13,1.1252
2016-06-14,1.1257
2016-06-15,1.126
2016-06-16,1.1265
2016-06-17,1.1277
2016-06-20,1.1283
2016-06-21,1.1283
2016-06-22,1.1291
2016-06-23,1.1296
2016-06-24,1.1304
2016-06-27,1.1324
2016-06-28,1.1333
2016-06-29,1.1346
2016-06-30,1.1358
2016-07-01,1.1372
2016-07-04,1.1384
2016-07-05,1.1381
2016-07-06,1.1402
2016-07-07,1.1414
2016-07-08,1.1419
2016-07-11,1.1425
2016-07-12,1.1428
2016-07-13,1.1429
2016-07-14,1.1432
2016-07-15,1.1437
2016-07-18,1.1445
2016-07-19,1.1451
2016-07-20,1.1461
2016-07-21,1.1473
2016-07-22,1.1475
2016-07-25,1.1476
2016-07-26,1.148
2016-07-27,1.1483
2016-07-28,1.1495
2016-07-29,1.1503
2016-08-01,1.1509
2016-08-02,1.1515
2016-08-03,1.1525
2016-08-04,1.1533
2016-08-05,1.1538
2016-08-08,1.1548
2016-08-09,1.1553
2016-08-10,1.157
2016-08-11,1.157
2016-08-12,1.1579
2016-08-15,1.1589
2016-08-16,1.1651
2016-08-17,1.1651
2016-08-18,1.1784
2016-08-19,1.1786
2016-08-22,1.1803
2016-08-23,1.1802
2016-08-24,1.1801
2016-08-25,1.1802
2016-08-26,1.1805
2016-08-29,1.1808
2016-08-30,1.18
2016-08-31,1.1804
2016-09-01,1.1804
2016-09-02,1.1805
2016-09-05,1.1807
2016-09-06,1.1807
2016-09-07,1.1807
2016-09-08,1.1812
2016-09-09,1.1818
2016-09-12,1.1818
2016-09-13,1.1817
2016-09-14,1.1819
2016-09-19,1.1837
2016-09-20,1.1837
2016-09-21,1.1837
2016-09-22,1.184
2016-09-23,1.1846
2016-09-26,1.1851
2016-09-27,1.1851
2016-09-28,1.1851
2016-09-29,1.1852
2016-09-30,1.1853
2016-10-10,1.1868
2016-10-11,1.1873
2016-10-12,1.1876
2016-10-13,1.1891
2016-10-14,1.1898
2016-10-17,1.1903
2016-10-18,1.1906
2016-10-19,1.1908
2016-10-20,1.1915
2016-10-21,1.1922
2016-10-24,1.1929
2016-10-25,1.1931
2016-10-26,1.1926
2016-10-27,1.191
2016-10-28,1.1912
2016-10-31,1.1883
2016-11-01,1.1887
2016-11-02,1.1891
2016-11-03,1.1893
2016-11-04,1.1897
2016-11-07,1.1889
2016-11-08,1.189
2016-11-09,1.1888
2016-11-10,1.1883
2016-11-11,1.187
2016-11-14,1.1861
2016-11-15,1.1848
2016-11-16,1.184
2016-11-17,1.1831
2016-11-18,1.1825
2016-11-21,1.1814
2016-11-22,1.1812
2016-11-23,1.1811
2016-11-24,1.1811
2016-11-25,1.1808
2016-11-28,1.1809
2016-11-29,1.1797
2016-11-30,1.1759
2016-12-01,1.1725
2016-12-02,1.1714
2016-12-05,1.1701
2016-12-06,1.1675
2016-12-07,1.1685
2016-12-08,1.1694
2016-12-09,1.1693
2016-12-12,1.1685
2016-12-13,1.1658
2016-12-14,1.1627
2016-12-15,1.1557
2016-12-16,1.1556
2016-12-19,1.1561
2016-12-20,1.1574
2016-12-21,1.1596
2016-12-22,1.1598
2016-12-23,1.1609
2016-12-26,1.1625
2016-12-27,1.1677
2016-12-28,1.1707
2016-12-29,1.173
2016-12-30,1.1754
2016-12-31,1.1755
2017-01-03,1.1767
2017-01-04,1.1773
2017-01-05,1.1778
2017-01-06,1.1782
2017-01-09,1.1778
2017-01-10,1.1788
2017-01-11,1.179
2017-01-12,1.179
2017-01-13,1.1792
2017-01-16,1.1782
2017-01-17,1.1775
2017-01-18,1.1761
2017-01-19,1.1744
2017-01-20,1.1743
2017-01-23,1.1737
2017-01-24,1.1739
2017-01-25,1.1742
2017-01-26,1.1747
2017-02-03,1.1745
2017-02-06,1.1735
2017-02-07,1.1722
2017-02-08,1.1712
2017-02-09,1.1708
2017-02-10,1.1707
2017-02-13,1.1708
2017-02-14,1.1708
2017-02-15,1.1706
2017-02-16,1.1705
2017-02-17,1.1703
2017-02-20,1.1702
2017-02-21,1.1701
2017-02-22,1.1699
2017-02-23,1.1699
2017-02-24,1.1703
2017-02-27,1.1697
2017-02-28,1.1691
2017-03-01,1.1691
2017-03-02,1.1687
2017-03-03,1.1685
2017-03-06,1.168
2017-03-07,1.1676
2017-03-08,1.1671
2017-03-09,1.1663
2017-03-10,1.1658
2017-03-13,1.1655
2017-03-14,1.1654
2017-03-15,1.1657
2017-03-16,1.166
2017-03-17,1.1662
2017-03-20,1.1663
2017-03-21,1.166
2017-03-22,1.1662
2017-03-23,1.1665
2017-03-24,1.1669
2017-03-27,1.1671
2017-03-28,1.1675
2017-03-29,1.1675
2017-03-30,1.1674
2017-03-31,1.1678
2017-04-05,1.168
2017-04-06,1.1683
2017-04-07,1.1691
2017-04-10,1.17
2017-04-11,1.1701
2017-04-12,1.1699
2017-04-13,1.1704
2017-04-14,1.1701
2017-04-17,1.1701
2017-04-18,1.1696
2017-04-19,1.1688
2017-04-20,1.1684
2017-04-21,1.1677
2017-04-24,1.1672
2017-04-25,1.1669
2017-04-26,1.1663
2017-04-27,1.1662
2017-04-28,1.1668
2017-05-02,1.1673
2017-05-03,1.1665
2017-05-04,1.1657
2017-05-05,1.1654
2017-05-08,1.165
2017-05-09,1.1647
2017-05-10,1.1635
2017-05-11,1.1625
2017-05-12,1.1617
2017-05-15,1.1615
2017-05-16,1.1612
2017-05-17,1.1609
2017-05-18,1.1605
2017-05-19,1.1605
2017-05-22,1.1607
2017-05-23,1.1605
2017-05-24,1.1615
2017-05-25,1.1621
2017-05-26,1.1623
2017-05-31,1.1628
2017-06-01,1.1622
2017-06-02,1.1624
2017-06-05,1.1622
2017-06-06,1.1618
2017-06-07,1.1615
2017-06-08,1.1613
2017-06-09,1.1613
2017-06-12,1.1614
2017-06-13,1.162
2017-06-14,1.163
2017-06-15,1.1636
2017-06-16,1.1643
2017-06-19,1.1659
2017-06-20,1.1668
2017-06-21,1.1678
2017-06-22,1.1683
2017-06-23,1.1684
2017-06-26,1.1691
2017-06-27,1.17
2017-06-28,1.1712
2017-06-29,1.1721
2017-06-30,1.1731
2017-07-03,1.1735
2017-07-04,1.1737
2017-07-05,1.1739
2017-07-06,1.1744
2017-07-07,1.1748
2017-07-10,1.1757
2017-07-11,1.1763
2017-07-12,1.177
2017-07-13,1.177
2017-07-14,1.1771
2017-07-17,1.1777
2017-07-18,1.1779
2017-07-19,1.1782
2017-07-20,1.1776
2017-07-21,1.1777
2017-07-24,1.1782
2017-07-25,1.1785
2017-07-26,1.1785
2017-07-27,1.1783
2017-07-28,1.1783
2017-07-31,1.1787
2017-08-01,1.1783
2017-08-02,1.1785
2017-08-03,1.1784
2017-08-04,1.1786
2017-08-07,1.1786
2017-08-08,1.1786
2017-08-09,1.1782
2017-08-10,1.1787
2017-08-11,1.1788
2017-08-14,1.1792
2017-08-15,1.1795
2017-08-16,1.1795
2017-08-17,1.1792
2017-08-18,1.179
2017-08-21,1.1794
2017-08-22,1.1795
2017-08-23,1.1794
2017-08-24,1.1784
2017-08-25,1.1776
2017-08-28,1.1771
2017-08-29,1.1768
2017-08-30,1.1767
2017-08-31,1.1767
2017-09-01,1.1769
2017-09-04,1.1772
2017-09-05,1.1771
2017-09-06,1.1772
2017-09-07,1.1772
2017-09-08,1.1776
2017-09-11,1.1786
2017-09-12,1.1788
2017-09-13,1.179
2017-09-14,1.1794
2017-09-15,1.1796
2017-09-18,1.1801
2017-09-19,1.1802
2017-09-20,1.1801
2017-09-21,1.1801
2017-09-22,1.1805
2017-09-25,1.1811
2017-09-26,1.1809
2017-09-27,1.1803
2017-09-28,1.1814
2017-09-29,1.1818
2017-10-09,1.1819
2017-10-10,1.1819
2017-10-11,1.1816
2017-10-12,1.181
2017-10-13,1.1811
2017-10-16,1.1781
2017-10-17,1.1775
2017-10-18,1.1778
2017-10-19,1.1782
2017-10-20,1.1784
2017-10-23,1.1782
2017-10-24,1.1782
2017-10-25,1.1769
2017-10-26,1.1771
2017-10-27,1.1763
2017-10-30,1.1737
2017-10-31,1.1729
2017-11-01,1.1731
2017-11-02,1.1731
2017-11-03,1.1729
2017-11-06,1.1732
2017-11-07,1.1725
2017-11-08,1.1721
2017-11-09,1.1721
2017-11-10,1.1721
2017-11-13,1.171
2017-11-14,1.1704
2017-11-15,1.1654
2017-11-16,1.1644
2017-11-17,1.164
2017-11-20,1.1639
2017-11-21,1.159
2017-11-22,1.1512
2017-11-23,1.1508
2017-11-24,1.1428
2017-11-27,1.1423
2017-11-28,1.142
2017-11-29,1.1398
2017-11-30,1.138
2017-12-01,1.1381
2017-12-04,1.1387
2017-12-05,1.1391
2017-12-06,1.1397
2017-12-07,1.1404
2017-12-08,1.1344
2017-12-11,1.1338
2017-12-12,1.133
2017-12-13,1.1331
2017-12-14,1.1335
2017-12-15,1.1341
2017-12-18,1.1344
2017-12-19,1.133
2017-12-20,1.1326
2017-12-21,1.1325
2017-12-22,1.1331
2017-12-25,1.1327
2017-12-26,1.1323
2017-12-27,1.1307
2017-12-28,1.131
2017-12-29,1.1317
2017-12-31,1.1318
2018-01-02,1.1316
2018-01-03,1.1315
2018-01-04,1.1308
2018-01-05,1.1315
2018-01-08,1.1317
2018-01-09,1.1317
2018-01-10,1.1305
2018-01-11,1.1298
2018-01-12,1.1301
2018-01-15,1.1284
2018-01-16,1.1281
2018-01-17,1.1279
2018-01-18,1.1269
2018-01-19,1.1243
2018-01-22,1.1258
2018-01-23,1.1261
2018-01-24,1.1263
2018-01-25,1.1268
2018-01-26,1.1262
2018-01-29,1.1265
2018-01-30,1.1265
2018-01-31,1.1274
2018-02-01,1.1282
2018-02-02,1.1286
2018-02-05,1.1284
2018-02-06,1.1301
2018-02-07,1.1291
2018-02-08,1.1312
2018-02-09,1.1318
2018-02-12,1.1321
2018-02-13,1.1327
2018-02-14,1.133
2018-02-22,1.1338
2018-02-23,1.134
2018-02-26,1.1373
2018-02-27,1.1388
2018-02-28,1.1417
2018-03-01,1.1427
2018-03-02,1.1429
2018-03-05,1.1429
2018-03-06,1.143
2018-03-07,1.1433
2018-03-08,1.1428
2018-03-09,1.1431
2018-03-12,1.1437
2018-03-13,1.1437
2018-03-14,1.1446
2018-03-15,1.1447
2018-03-16,1.1447
2018-03-19,1.1448
2018-03-20,1.1448
2018-03-21,1.1453
2018-03-22,1.146
2018-03-23,1.1477
2018-03-26,1.1482
2018-03-27,1.1478
2018-03-28,1.1482
2018-03-29,1.1491
2018-03-30,1.1496
2018-04-02,1.1502
2018-04-03,1.1508
2018-04-04,1.1514
2018-04-09,1.1525
2018-04-10,1.1531
2018-04-11,1.1533
2018-04-12,1.1538
2018-04-13,1.1547
2018-04-16,1.1555
2018-04-17,1.1562
2018-04-18,1.1623
2018-04-19,1.1624
2018-04-20,1.1629
2018-04-23,1.1626
2018-04-24,1.1624
2018-04-25,1.1623
2018-04-26,1.162
2018-04-27,1.1616
2018-05-02,1.1613
2018-05-03,1.1611
2018-05-04,1.1608
2018-05-07,1.1607
2018-05-08,1.1604
2018-05-09,1.1595
2018-05-10,1.159
2018-05-11,1.1596
2018-05-14,1.1598
2018-05-15,1.1591
2018-05-16,1.1589
2018-05-17,1.159
2018-05-18,1.1587
2018-05-21,1.1593
2018-05-22,1.1596
2018-05-23,1.1585
2018-05-24,1.1593
2018-05-25,1.1591
2018-05-28,1.1599
2018-05-29,1.1604
2018-05-30,1.1623
2018-05-31,1.1618
2018-06-01,1.1617
2018-06-04,1.1614
2018-06-05,1.1612
2018-06-06,1.1578
2018-06-07,1.1575
2018-06-08,1.1576
2018-06-11,1.158
2018-06-12,1.158
2018-06-13,1.1581
2018-06-14,1.1581
2018-06-15,1.1588
2018-06-19,1.1601
2018-06-20,1.1601
2018-06-21,1.1612
2018-06-22,1.1605
2018-06-25,1.1614
2018-06-26,1.1629
2018-06-27,1.163
2018-06-28,1.1677
2018-06-29,1.1684
2018-06-30,1.1684
2018-07-02,1.1694
2018-07-03,1.1701
2018-07-04,1.1706
2018-07-05,1.1711
2018-07-06,1.1745
2018-07-09,1.1749
2018-07-10,1.1754
2018-07-11,1.1754
2018-07-12,1.176
2018-07-13,1.1762
2018-07-16,1.1767
2018-07-17,1.1761
2018-07-18,1.1767
2018-07-19,1.1783
2018-07-20,1.179
2018-07-23,1.1801
2018-07-24,1.1814
2018-07-25,1.1832
2018-07-26,1.1833
2018-07-27,1.184
2018-07-30,1.1848
2018-07-31,1.1859
2018-08-01,1.187
2018-08-02,1.1886
2018-08-03,1.1882
2018-08-06,1.1903
2018-08-07,1.1931
2018-08-08,1.1939
2018-08-09,1.1931
2018-08-10,1.1921
2018-08-13,1.1915
2018-08-14,1.1909
2018-08-15,1.1912
2018-08-16,1.191
2018-08-17,1.1899
2018-08-20,1.1894
2018-08-21,1.1899
2018-08-22,1.19
2018-08-23,1.1907
2018-08-24,1.1912
2018-08-27,1.1915
2018-08-28,1.1915
2018-08-29,1.1914
2018-08-30,1.191
2018-08-31,1.1917
2018-09-03,1.1922
2018-09-04,1.1923
2018-09-05,1.1925
2018-09-06,1.1927
2018-09-07,1.1927
2018-09-10,1.1927
2018-09-11,1.1921
2018-09-12,1.1921
2018-09-13,1.1923
2018-09-14,1.1927
2018-09-17,1.1939
2018-09-18,1.1944
2018-09-19,1.1941
2018-09-20,1.1939
2018-09-21,1.1941
2018-09-25,1.1945
2018-09-26,1.1948
2018-09-27,1.1954
2018-09-28,1.1958
2018-10-08,1.197
2018-10-09,1.1977
2018-10-10,1.1982
2018-10-11,1.1989
2018-10-12,1.2008
2018-10-15,1.2017
2018-10-16,1.2018
2018-10-17,1.2018
2018-10-18,1.2026
2018-10-19,1.2028
2018-10-22,1.2024
2018-10-23,1.2025
2018-10-24,1.2027
2018-10-25,1.2031
2018-10-26,1.2035
2018-10-29,1.2049
2018-10-30,1.2051
2018-10-31,1.2048
2018-11-01,1.2052
2018-11-02,1.2049
2018-11-05,1.2053
2018-11-06,1.2064
2018-11-07,1.2069
2018-11-08,1.2071
2018-11-09,1.2077
2018-11-12,1.2078
2018-11-13,1.2082
2018-11-14,1.2094
2018-11-15,1.21
2018-11-16,1.2109
2018-11-19,1.2117
2018-11-20,1.2123
2018-11-21,1.2126
2018-11-22,1.2128
2018-11-23,1.2131
2018-11-26,1.2138
2018-11-27,1.2138
2018-11-28,1.2146
2018-11-29,1.2148
2018-11-30,1.2151
2018-12-03,1.2154
2018-12-04,1.2157
2018-12-05,1.2167
2018-12-06,1.217
2018-12-07,1.2178
2018-12-10,1.2183
2018-12-11,1.2185
2018-12-12,1.2187
2018-12-13,1.2183
2018-12-14,1.2181
2018-12-17,1.2177
2018-12-18,1.2167
2018-12-19,1.2164
2018-12-20,1.2168
2018-12-21,1.2175
2018-12-24,1.2174
2018-12-25,1.2171
2018-12-26,1.2167
2018-12-27,1.2167
2018-12-28,1.2179
2018-12-31,1.2182
2019-01-02,1.2195
2019-01-03,1.2216
2019-01-04,1.2234
2019-01-07,1.2252
2019-01-08,1.2267
2019-01-09,1.2278
2019-01-10,1.2291
2019-01-11,1.2297
2019-01-14,1.2302
2019-01-15,1.23
2019-01-16,1.2303
2019-01-17,1.2312
2019-01-18,1.2314
2019-01-21,1.2319
2019-01-22,1.2317
2019-01-23,1.2318
2019-01-24,1.2317
2019-01-25,1.2316
2019-01-28,1.2316
2019-01-29,1.2317
2019-01-30,1.2318
2019-01-31,1.2322
2019-02-01,1.2326
2019-02-11,1.234
2019-02-12,1.2345
2019-02-13,1.2347
2019-02-14,1.235
2019-02-15,1.2356
2019-02-18,1.2356
2019-02-19,1.2353
2019-02-20,1.2357
2019-02-21,1.2355
2019-02-22,1.2353
2019-02-25,1.2348
2019-02-26,1.2337
2019-02-27,1.2336
2019-02-28,1.2336
2019-03-01,1.2331
2019-03-04,1.2329
2019-03-05,1.2324
2019-03-06,1.2316
2019-03-07,1.2319
2019-03-08,1.2324
2019-03-11,1.2326
2019-03-12,1.2326
2019-03-13,1.2316
2019-03-14,1.2314
2019-03-15,1.2311
2019-03-18,1.2313
2019-03-19,1.2316
2019-03-20,1.2318
2019-03-21,1.2322
2019-03-22,1.2329
2019-03-25,1.2337
2019-03-26,1.2341
2019-03-27,1.2345
2019-03-28,1.2351
2019-03-29,1.2367
2019-04-01,1.2346
2019-04-02,1.2337
2019-04-03,1.2319
2019-04-04,1.2313
2019-04-08,1.2312
2019-04-09,1.2305
2019-04-10,1.2304
2019-04-11,1.2304
2019-04-12,1.2304
2019-04-15,1.2289
2019-04-16,1.2281
2019-04-17,1.228
2019-04-18,1.2284
2019-04-19,1.229
2019-04-22,1.2293
2019-04-23,1.229
2019-04-24,1.2288
2019-04-25,1.2293
2019-04-26,1.2295
2019-04-29,1.2298
2019-04-30,1.2303
2019-05-06,1.2321
2019-05-07,1.2325
2019-05-08,1.2333
2019-05-09,1.2341
2019-05-10,1.2345
2019-05-13,1.2354
2019-05-14,1.2362
2019-05-15,1.2367
2019-05-16,1.2372
2019-05-17,1.2375
2019-05-20,1.2383
2019-05-21,1.2383
2019-05-22,1.2382
2019-05-23,1.2384
2019-05-24,1.2385
2019-05-27,1.2382
2019-05-28,1.2376
2019-05-29,1.2379
2019-05-30,1.2382
2019-05-31,1.2386
2019-06-03,1.239
2019-06-04,1.2391
2019-06-05,1.2394
2019-06-06,1.2397
2019-06-10,1.2401
2019-06-11,1.24
2019-06-12,1.2398
2019-06-13,1.2396
2019-06-14,1.239
2019-06-17,1.2392
2019-06-18,1.2393
2019-06-19,1.2396
2019-06-20,1.2399
2019-06-21,1.2403
2019-06-24,1.2411
2019-06-25,1.2417
2019-06-26,1.2422
2019-06-27,1.2428
2019-06-28,1.2429
2019-06-30,1.2431
2019-07-01,1.2437
2019-07-02,1.2441
2019-07-03,1.2451
2019-07-04,1.2464
2019-07-05,1.2464
2019-07-08,1.2469
2019-07-09,1.2467
2019-07-10,1.2468
2019-07-11,1.247
2019-07-12,1.2473
2019-07-15,1.2476
2019-07-16,1.2479
2019-07-17,1.2477
2019-07-18,1.2479
2019-07-19,1.2478
2019-07-22,1.2484
2019-07-23,1.2487
2019-07-24,1.2493
2019-07-25,1.2496
2019-07-26,1.2498
2019-07-29,1.2502
2019-07-30,1.2504
2019-07-31,1.2509
2019-08-01,1.2514
2019-08-02,1.2527
2019-08-05,1.2541
2019-08-06,1.2552
2019-08-07,1.2562
2019-08-08,1.257
2019-08-09,1.2576
2019-08-12,1.2581
2019-08-13,1.2584
2019-08-14,1.2592
2019-08-15,1.26
2019-08-16,1.2601
2019-08-19,1.2603
2019-08-20,1.2606
2019-08-21,1.2606
2019-08-22,1.2605
2019-08-23,1.2604
2019-08-26,1.2608
2019-08-27,1.2607
2019-08-28,1.2607
2019-08-29,1.2608
2019-08-30,1.2607
2019-09-02,1.2609
2019-09-03,1.2611
2019-09-04,1.2612
2019-09-05,1.2619
2019-09-06,1.2627
2019-09-09,1.2632
2019-09-10,1.2633
2019-09-11,1.2635
2019-09-12,1.2632
2019-09-16,1.2636
2019-09-17,1.2639
2019-09-18,1.2636
2019-09-19,1.2636
2019-09-20,1.2634
2019-09-23,1.264
2019-09-24,1.2642
2019-09-25,1.264
2019-09-26,1.264
2019-09-27,1.2641
2019-09-30,1.2647
2019-10-08,1.2654
2019-10-09,1.2654
2019-10-10,1.2654
2019-10-11,1.2658
2019-10-14,1.2654
2019-10-15,1.2654
2019-10-16,1.2655
2019-10-17,1.2657
2019-10-18,1.2657
2019-10-21,1.266
2019-10-22,1.2661
