净值日期,累计净值
2011-05-30,0.9268
2011-05-31,0.94
2011-06-01,0.9404
2011-06-02,0.9257
2011-06-03,0.9342
2011-06-07,0.9371
2011-06-08,0.9366
2011-06-09,0.9215
2011-06-10,0.9254
2011-06-13,0.9213
2011-06-14,0.9343
2011-06-15,0.927
2011-06-16,0.9157
2011-06-17,0.9105
2011-06-20,0.905
2011-06-21,0.917
2011-06-22,0.9161
2011-06-23,0.9308
2011-06-24,0.951
2011-06-27,0.953
2011-06-28,0.9531
2011-06-29,0.9426
2011-06-30,0.9554
2011-07-01,0.9597
2011-07-04,0.9796
2011-07-05,0.9798
2011-07-06,0.9757
2011-07-07,0.9726
2011-07-08,0.9754
2011-07-11,0.9742
2011-07-12,0.9583
2011-07-13,0.9724
2011-07-14,0.9755
2011-07-15,0.9787
2011-07-18,0.9758
2011-07-19,0.9686
2011-07-20,0.9671
2011-07-21,0.9581
2011-07-22,0.9609
2011-07-25,0.9343
2011-07-26,0.9366
2011-07-27,0.9432
2011-07-28,0.9396
2011-07-29,0.9386
2011-08-01,0.9408
2011-08-02,0.9349
2011-08-03,0.9329
2011-08-04,0.9341
2011-08-05,0.9152
2011-08-08,0.8842
2011-08-09,0.8872
2011-08-10,0.8966
2011-08-11,0.9104
2011-08-12,0.9119
2011-08-15,0.9238
2011-08-16,0.9188
2011-08-17,0.9146
2011-08-18,0.8986
2011-08-19,0.8903
2011-08-22,0.8833
2011-08-23,0.8968
2011-08-24,0.893
2011-08-25,0.9222
2011-08-26,0.9203
2011-08-29,0.9054
2011-08-30,0.9031
2011-08-31,0.9053
2011-09-01,0.9025
2011-09-02,0.894
2011-09-05,0.8757
2011-09-06,0.8687
2011-09-07,0.8861
2011-09-08,0.8801
2011-09-09,0.8794
2011-09-13,0.8728
2011-09-14,0.8772
2011-09-15,0.8764
2011-09-16,0.8781
2011-09-19,0.8625
2011-09-20,0.8656
2011-09-21,0.8898
2011-09-22,0.8653
2011-09-23,0.8617
2011-09-26,0.8445
2011-09-27,0.8532
2011-09-28,0.846
2011-09-29,0.8418
2011-09-30,0.84
2011-10-10,0.8344
2011-10-11,0.8286
2011-10-12,0.8544
2011-10-13,0.8596
2011-10-14,0.8583
2011-10-17,0.8622
2011-10-18,0.8402
2011-10-19,0.8387
2011-10-20,0.8196
2011-10-21,0.8159
2011-10-24,0.8353
2011-10-25,0.8499
2011-10-26,0.8572
2011-10-27,0.86
2011-10-28,0.8755
2011-10-31,0.8707
2011-11-01,0.8711
2011-11-02,0.8838
2011-11-03,0.8836
2011-11-04,0.8881
2011-11-07,0.8806
2011-11-08,0.8793
2011-11-09,0.8848
2011-11-10,0.8694
2011-11-11,0.8682
2011-11-14,0.8856
2011-11-15,0.8834
2011-11-16,0.8617
2011-11-17,0.8589
2011-11-18,0.8423
2011-11-21,0.842
2011-11-22,0.8416
2011-11-23,0.8337
2011-11-24,0.8352
2011-11-25,0.8288
2011-11-28,0.8297
2011-11-29,0.8408
2011-11-30,0.8165
2011-12-01,0.8361
2011-12-02,0.829
2011-12-05,0.8203
2011-12-06,0.8176
2011-12-07,0.8212
2011-12-08,0.8213
2011-12-09,0.816
2011-12-12,0.8086
2011-12-13,0.7928
2011-12-14,0.7845
2011-12-15,0.7673
2011-12-16,0.7816
2011-12-19,0.7803
2011-12-20,0.7793
2011-12-21,0.7684
2011-12-22,0.7685
2011-12-23,0.7743
2011-12-26,0.7679
2011-12-27,0.7585
2011-12-28,0.7582
2011-12-29,0.7607
2011-12-30,0.7716
2011-12-31,0.7716
2012-01-04,0.7578
2012-01-05,0.7536
2012-01-06,0.7576
2012-01-09,0.7832
2012-01-10,0.8064
2012-01-11,0.8013
2012-01-12,0.8013
2012-01-13,0.789
2012-01-16,0.7776
2012-01-17,0.8118
2012-01-18,0.8015
2012-01-19,0.8166
2012-01-20,0.8256
2012-01-30,0.8106
2012-01-31,0.8106
2012-02-01,0.8002
2012-02-02,0.8179
2012-02-03,0.8243
2012-02-06,0.8232
2012-02-07,0.8084
2012-02-08,0.8293
2012-02-09,0.8295
2012-02-10,0.8306
2012-02-13,0.8297
2012-02-14,0.8269
2012-02-15,0.8341
2012-02-16,0.8292
2012-02-17,0.8296
2012-02-20,0.8304
2012-02-21,0.836
2012-02-22,0.8469
2012-02-23,0.8505
2012-02-24,0.8641
2012-02-27,0.8662
2012-02-28,0.8672
2012-02-29,0.8569
2012-03-01,0.8567
2012-03-02,0.8722
2012-03-05,0.8648
2012-03-06,0.8538
2012-03-07,0.8492
2012-03-08,0.858
2012-03-09,0.8671
2012-03-12,0.8628
2012-03-13,0.871
2012-03-14,0.8481
2012-03-15,0.8443
2012-03-16,0.854
2012-03-19,0.8549
2012-03-20,0.8418
2012-03-21,0.8433
2012-03-22,0.8418
2012-03-23,0.8315
2012-03-26,0.8312
2012-03-27,0.8296
2012-03-28,0.8085
2012-03-29,0.8003
2012-03-30,0.8066
2012-03-31,0.8065
2012-04-05,0.8213
2012-04-06,0.824
2012-04-09,0.8149
2012-04-10,0.8233
2012-04-11,0.8237
2012-04-12,0.8387
2012-04-13,0.8408
2012-04-16,0.8389
2012-04-17,0.8301
2012-04-18,0.8461
2012-04-19,0.8461
2012-04-20,0.8552
2012-04-23,0.8499
2012-04-24,0.8511
2012-04-25,0.8572
2012-04-26,0.8579
2012-04-27,0.8565
2012-05-02,0.8749
2012-05-03,0.8767
2012-05-04,0.8831
2012-05-07,0.8847
2012-05-08,0.8813
2012-05-09,0.8661
2012-05-10,0.8654
2012-05-11,0.8607
2012-05-14,0.8547
2012-05-15,0.8557
2012-05-16,0.8436
2012-05-17,0.855
2012-05-18,0.842
2012-05-21,0.844
2012-05-22,0.8565
2012-05-23,0.8521
2012-05-24,0.8453
2012-05-25,0.8393
2012-05-28,0.8516
2012-05-29,0.8611
2012-05-30,0.8569
2012-05-31,0.8539
2012-06-01,0.8534
2012-06-04,0.8308
2012-06-05,0.8315
2012-06-06,0.8319
2012-06-07,0.8274
2012-06-08,0.8208
2012-06-11,0.8316
2012-06-12,0.8257
2012-06-13,0.8384
2012-06-14,0.8322
2012-06-15,0.8356
2012-06-18,0.84
2012-06-19,0.8359
2012-06-20,0.8347
2012-06-21,0.8224
2012-06-25,0.8065
2012-06-26,0.8075
2012-06-27,0.8047
2012-06-28,0.7994
2012-06-29,0.8094
2012-06-30,0.8094
2012-07-02,0.8084
2012-07-03,0.8104
2012-07-04,0.8106
2012-07-05,0.8011
2012-07-06,0.8127
2012-07-09,0.7932
2012-07-10,0.7915
2012-07-11,0.7971
2012-07-12,0.8083
2012-07-13,0.8092
2012-07-16,0.7946
2012-07-17,0.8021
2012-07-18,0.8033
2012-07-19,0.8066
2012-07-20,0.7976
2012-07-23,0.7884
2012-07-24,0.7925
2012-07-25,0.7863
2012-07-26,0.7827
2012-07-27,0.7845
2012-07-30,0.7792
2012-07-31,0.7783
2012-08-01,0.786
2012-08-02,0.7781
2012-08-03,0.7831
2012-08-06,0.7923
2012-08-07,0.7929
2012-08-08,0.7949
2012-08-09,0.7996
2012-08-10,0.7958
2012-08-13,0.7814
2012-08-14,0.7839
2012-08-15,0.7769
2012-08-16,0.7746
2012-08-17,0.7734
2012-08-20,0.7689
2012-08-21,0.7719
2012-08-22,0.765
2012-08-23,0.7672
2012-08-24,0.7578
2012-08-27,0.7409
2012-08-28,0.7428
2012-08-29,0.7348
2012-08-30,0.7343
2012-08-31,0.7322
2012-09-03,0.7381
2012-09-04,0.7298
2012-09-05,0.7268
2012-09-06,0.7323
2012-09-07,0.763
2012-09-10,0.7666
2012-09-11,0.7645
2012-09-12,0.7658
2012-09-13,0.7599
2012-09-14,0.7666
2012-09-17,0.7491
2012-09-18,0.7416
2012-09-19,0.7446
2012-09-20,0.7293
2012-09-21,0.7316
2012-09-24,0.7363
2012-09-25,0.7338
2012-09-26,0.7273
2012-09-27,0.7476
2012-09-28,0.7607
2012-09-30,0.7607
2012-10-08,0.7533
2012-10-09,0.7693
2012-10-10,0.7697
2012-10-11,0.7631
2012-10-12,0.7641
2012-10-15,0.7604
2012-10-16,0.7607
2012-10-17,0.7614
2012-10-18,0.7727
2012-10-19,0.7709
2012-10-22,0.7744
2012-10-23,0.7659
2012-10-24,0.764
2012-10-25,0.7577
2012-10-26,0.7458
2012-10-29,0.742
2012-10-30,0.7431
2012-10-31,0.7473
2012-11-01,0.7597
2012-11-02,0.7633
2012-11-05,0.7631
2012-11-06,0.7597
2012-11-07,0.7597
2012-11-08,0.747
2012-11-09,0.7461
2012-11-12,0.7503
2012-11-13,0.7381
2012-11-14,0.7402
2012-11-15,0.7318
2012-11-16,0.7261
2012-11-19,0.7255
2012-11-20,0.722
2012-11-21,0.7314
2012-11-22,0.726
2012-11-23,0.7308
2012-11-26,0.7265
2012-11-27,0.7188
2012-11-28,0.7125
2012-11-29,0.7094
2012-11-30,0.7167
2012-12-03,0.7069
2012-12-04,0.7127
2012-12-05,0.7363
2012-12-06,0.735
2012-12-07,0.7494
2012-12-10,0.7578
2012-12-11,0.7542
2012-12-12,0.7562
2012-12-13,0.7479
2012-12-14,0.7847
2012-12-17,0.7921
2012-12-18,0.7917
2012-12-19,0.7925
2012-12-20,0.7953
2012-12-21,0.7916
2012-12-24,0.796
2012-12-25,0.8194
2012-12-26,0.8224
2012-12-27,0.8189
2012-12-28,0.8289
2012-12-31,0.8441
2013-01-04,0.8465
2013-01-07,0.8524
2013-01-08,0.8471
2013-01-09,0.8488
2013-01-10,0.8506
2013-01-11,0.8348
2013-01-14,0.8656
2013-01-15,0.8707
2013-01-16,0.8628
2013-01-17,0.8534
2013-01-18,0.8681
2013-01-21,0.8736
2013-01-22,0.8706
2013-01-23,0.8725
2013-01-24,0.8628
2013-01-25,0.8612
2013-01-28,0.887
2013-01-29,0.8924
2013-01-30,0.8979
2013-01-31,0.8967
2013-02-01,0.916
2013-02-04,0.9217
2013-02-05,0.9279
2013-02-06,0.9269
2013-02-07,0.9186
2013-02-08,0.9217
2013-02-18,0.913
2013-02-19,0.8979
2013-02-20,0.9017
2013-02-21,0.8718
2013-02-22,0.8636
2013-02-25,0.8661
2013-02-26,0.8554
2013-02-27,0.8631
2013-02-28,0.8888
2013-03-01,0.8848
2013-03-04,0.8423
2013-03-05,0.8699
2013-03-06,0.8799
2013-03-07,0.8715
2013-03-08,0.8713
2013-03-11,0.865
2013-03-12,0.8521
2013-03-13,0.8434
2013-03-14,0.8452
2013-03-15,0.8466
2013-03-18,0.8372
2013-03-19,0.8466
2013-03-20,0.8726
2013-03-21,0.8737
2013-03-22,0.8748
2013-03-25,0.8721
2013-03-26,0.8609
2013-03-27,0.8634
2013-03-28,0.8374
2013-03-29,0.8384
2013-04-01,0.8394
2013-04-02,0.8369
2013-04-03,0.8374
2013-04-08,0.834
2013-04-09,0.8394
2013-04-10,0.8397
2013-04-11,0.838
2013-04-12,0.8344
2013-04-15,0.8264
2013-04-16,0.8307
2013-04-17,0.829
2013-04-18,0.8309
2013-04-19,0.8531
2013-04-22,0.8525
2013-04-23,0.8273
2013-04-24,0.8399
2013-04-25,0.8302
2013-04-26,0.8247
2013-05-02,0.8258
2013-05-03,0.8397
2013-05-06,0.8496
2013-05-07,0.851
2013-05-08,0.8548
2013-05-09,0.8478
2013-05-10,0.852
2013-05-13,0.8464
2013-05-14,0.8345
2013-05-15,0.8381
2013-05-16,0.8521
2013-05-17,0.8652
2013-05-20,0.8673
2013-05-21,0.8678
2013-05-22,0.8693
2013-05-23,0.855
2013-05-24,0.8581
2013-05-27,0.8578
2013-05-28,0.8745
2013-05-29,0.8746
2013-05-30,0.8741
2013-05-31,0.8657
2013-06-03,0.8661
2013-06-04,0.8567
2013-06-05,0.8529
2013-06-06,0.8427
2013-06-07,0.8305
2013-06-13,0.8042
2013-06-14,0.8078
2013-06-17,0.8061
2013-06-18,0.8098
2013-06-19,0.8026
2013-06-20,0.7791
2013-06-21,0.7778
2013-06-24,0.7316
2013-06-25,0.729
2013-06-26,0.7262
2013-06-27,0.7256
2013-06-28,0.7413
2013-06-30,0.7413
2013-07-01,0.7423
2013-07-02,0.7437
2013-07-03,0.7372
2013-07-04,0.7451
2013-07-05,0.7484
2013-07-08,0.7293
2013-07-09,0.7314
2013-07-10,0.7503
2013-07-11,0.7857
2013-07-12,0.7689
2013-07-15,0.7763
2013-07-16,0.778
2013-07-17,0.769
2013-07-18,0.756
2013-07-19,0.7405
2013-07-22,0.7423
2013-07-23,0.7603
2013-07-24,0.754
2013-07-25,0.7518
2013-07-26,0.7482
2013-07-29,0.7329
2013-07-30,0.7384
2013-07-31,0.7399
2013-08-01,0.7541
2013-08-02,0.7545
2013-08-05,0.7653
2013-08-06,0.7684
2013-08-07,0.7676
2013-08-08,0.7655
2013-08-09,0.7683
2013-08-12,0.7937
2013-08-13,0.7963
2013-08-14,0.7957
2013-08-15,0.7888
2013-08-16,0.7868
2013-08-19,0.7948
2013-08-20,0.7897
2013-08-21,0.7911
2013-08-22,0.788
2013-08-23,0.7827
2013-08-26,0.7982
2013-08-27,0.8
2013-08-28,0.7974
2013-08-29,0.7929
2013-08-30,0.7935
2013-09-02,0.7943
2013-09-03,0.806
2013-09-04,0.8053
2013-09-05,0.8037
2013-09-06,0.8105
2013-09-09,0.8392
2013-09-10,0.8533
2013-09-11,0.858
2013-09-12,0.8686
2013-09-13,0.8592
2013-09-16,0.8557
2013-09-17,0.8373
2013-09-18,0.8388
2013-09-23,0.8491
2013-09-24,0.8378
2013-09-25,0.8334
2013-09-26,0.817
2013-09-27,0.8205
2013-09-30,0.8247
2013-10-08,0.834
2013-10-09,0.8383
2013-10-10,0.8306
2013-10-11,0.8477
2013-10-14,0.8498
2013-10-15,0.8469
2013-10-16,0.8325
2013-10-17,0.8299
2013-10-18,0.8325
2013-10-21,0.8471
2013-10-22,0.8384
2013-10-23,0.831
2013-10-24,0.8258
2013-10-25,0.8156
2013-10-28,0.8143
2013-10-29,0.8169
2013-10-30,0.8286
2013-10-31,0.8197
2013-11-01,0.8248
2013-11-04,0.8217
2013-11-05,0.8215
2013-11-06,0.8106
2013-11-07,0.8056
2013-11-08,0.7963
2013-11-11,0.7991
2013-11-12,0.8082
2013-11-13,0.7898
2013-11-14,0.7943
2013-11-15,0.8091
2013-11-18,0.8377
2013-11-19,0.8333
2013-11-20,0.8375
2013-11-21,0.8345
2013-11-22,0.8315
2013-11-25,0.8262
2013-11-26,0.8251
2013-11-27,0.8341
2013-11-28,0.8407
2013-11-29,0.8393
2013-12-02,0.8347
2013-12-03,0.8416
2013-12-04,0.8541
2013-12-05,0.8536
2013-12-06,0.8488
2013-12-09,0.8477
2013-12-10,0.8497
2013-12-11,0.8352
2013-12-12,0.8332
2013-12-13,0.8312
2013-12-16,0.8184
2013-12-17,0.8146
2013-12-18,0.8151
2013-12-19,0.806
2013-12-20,0.7876
2013-12-23,0.7879
2013-12-24,0.79
2013-12-25,0.7947
2013-12-26,0.782
2013-12-27,0.7951
2013-12-30,0.7947
2013-12-31,0.8049
2014-01-02,0.7985
2014-01-03,0.7861
2014-01-06,0.7685
2014-01-07,0.7675
2014-01-08,0.7679
2014-01-09,0.7641
2014-01-10,0.761
2014-01-13,0.7582
2014-01-14,0.7641
2014-01-15,0.7628
2014-01-16,0.7654
2014-01-17,0.7556
2014-01-20,0.7517
2014-01-21,0.76
2014-01-22,0.7784
2014-01-23,0.7725
2014-01-24,0.7765
2014-01-27,0.7659
2014-01-28,0.7678
2014-01-29,0.7724
2014-01-30,0.7654
2014-02-07,0.7683
2014-02-10,0.7856
2014-02-11,0.7921
2014-02-12,0.793
2014-02-13,0.7885
2014-02-14,0.7923
2014-02-17,0.7985
2014-02-18,0.7905
2014-02-19,0.8001
2014-02-20,0.794
2014-02-21,0.7862
2014-02-24,0.7677
2014-02-25,0.7489
2014-02-26,0.7509
2014-02-27,0.7496
2014-02-28,0.754
2014-03-03,0.7574
2014-03-04,0.7555
2014-03-05,0.7495
2014-03-06,0.755
2014-03-07,0.7531
2014-03-10,0.7307
2014-03-11,0.7343
2014-03-12,0.7372
2014-03-13,0.7446
2014-03-14,0.7399
2014-03-17,0.7469
2014-03-18,0.7447
2014-03-19,0.7396
2014-03-20,0.7286
2014-03-21,0.7564
2014-03-24,0.7658
2014-03-25,0.7641
2014-03-26,0.7612
2014-03-27,0.7562
2014-03-28,0.7546
2014-03-31,0.754
2014-04-01,0.759
2014-04-02,0.7675
2014-04-03,0.7597
2014-04-04,0.768
2014-04-08,0.7858
2014-04-09,0.7854
2014-04-10,0.7974
2014-04-11,0.7961
2014-04-14,0.7934
2014-04-15,0.7792
2014-04-16,0.7789
2014-04-17,0.7757
2014-04-18,0.7755
2014-04-21,0.7627
2014-04-22,0.7672
2014-04-23,0.7664
2014-04-24,0.7651
2014-04-25,0.7572
2014-04-28,0.7454
2014-04-29,0.7536
2014-04-30,0.7528
2014-05-05,0.7525
2014-05-06,0.7519
2014-05-07,0.7464
2014-05-08,0.7472
2014-05-09,0.7456
2014-05-12,0.7628
2014-05-13,0.7597
2014-05-14,0.7594
2014-05-15,0.7509
2014-05-16,0.7518
2014-05-19,0.7418
2014-05-20,0.7413
2014-05-21,0.7485
2014-05-22,0.7477
2014-05-23,0.755
2014-05-26,0.7577
2014-05-27,0.7545
2014-05-28,0.7615
2014-05-29,0.7576
2014-05-30,0.7575
2014-06-03,0.7552
2014-06-04,0.7477
2014-06-05,0.7551
2014-06-06,0.7507
2014-06-09,0.7531
2014-06-10,0.7616
2014-06-11,0.7602
2014-06-12,0.757
2014-06-13,0.7659
2014-06-16,0.7717
2014-06-17,0.7648
2014-06-18,0.7616
2014-06-19,0.7508
2014-06-20,0.755
2014-06-23,0.7533
2014-06-24,0.7572
2014-06-25,0.7545
2014-06-26,0.7596
2014-06-27,0.76
2014-06-30,0.765
2014-07-01,0.7639
2014-07-02,0.7664
2014-07-03,0.7695
2014-07-04,0.7701
2014-07-07,0.7709
2014-07-08,0.7715
2014-07-09,0.7603
2014-07-10,0.7598
2014-07-11,0.7647
2014-07-14,0.7739
2014-07-15,0.775
2014-07-16,0.7754
2014-07-17,0.7712
2014-07-18,0.7754
2014-07-21,0.776
2014-07-22,0.7867
2014-07-23,0.7917
2014-07-24,0.8091
2014-07-25,0.8164
2014-07-28,0.8392
2014-07-29,0.8407
2014-07-30,0.8359
2014-07-31,0.8463
2014-08-01,0.8392
2014-08-04,0.8566
2014-08-05,0.8527
2014-08-06,0.8475
2014-08-07,0.8336
2014-08-08,0.8347
2014-08-11,0.8476
2014-08-12,0.8434
2014-08-13,0.845
2014-08-14,0.8368
2014-08-15,0.8453
2014-08-18,0.8492
2014-08-19,0.848
2014-08-20,0.845
2014-08-21,0.8408
2014-08-22,0.8452
2014-08-25,0.8354
2014-08-26,0.8294
2014-08-27,0.8298
2014-08-28,0.8244
2014-08-29,0.8338
2014-09-01,0.8396
2014-09-02,0.8494
2014-09-03,0.8574
2014-09-04,0.8639
2014-09-05,0.8718
2014-09-09,0.8715
2014-09-10,0.865
2014-09-11,0.8622
2014-09-12,0.8674
2014-09-15,0.8674
2014-09-16,0.8522
2014-09-17,0.8562
2014-09-18,0.8587
2014-09-19,0.8643
2014-09-22,0.8479
2014-09-23,0.8546
2014-09-24,0.8687
2014-09-25,0.8655
2014-09-26,0.8654
2014-09-29,0.869
2014-09-30,0.8701
2014-10-08,0.8787
2014-10-09,0.8796
2014-10-10,0.8752
2014-10-13,0.8729
2014-10-14,0.8694
2014-10-15,0.8754
2014-10-16,0.8701
2014-10-17,0.8687
2014-10-20,0.8737
2014-10-21,0.8655
2014-10-22,0.8626
2014-10-23,0.8558
2014-10-24,0.8527
2014-10-27,0.843
2014-10-28,0.8591
2014-10-29,0.871
2014-10-30,0.8795
2014-10-31,0.8965
2014-11-03,0.8979
2014-11-04,0.8987
2014-11-05,0.8939
2014-11-06,0.8945
2014-11-07,0.8931
2014-11-10,0.9157
2014-11-11,0.9151
2014-11-12,0.9279
2014-11-13,0.9243
2014-11-14,0.9256
2014-11-17,0.9193
2014-11-18,0.9079
2014-11-19,0.9059
2014-11-20,0.9072
2014-11-21,0.9223
2014-11-24,0.945
2014-11-25,0.9571
2014-11-26,0.971
2014-11-27,0.9823
2014-11-28,1.0069
2014-12-01,1.0103
2014-12-02,1.0469
2014-12-03,1.0579
2014-12-04,1.103
2014-12-05,1.1042
2014-12-08,1.1443
2014-12-09,1.0926
2014-12-10,1.128
2014-12-11,1.1167
2014-12-12,1.1163
2014-12-15,1.121
2014-12-16,1.1534
2014-12-17,1.1764
2014-12-18,1.1753
2014-12-19,1.192
2014-12-22,1.206
2014-12-23,1.1816
2014-12-24,1.1456
2014-12-25,1.1839
2014-12-26,1.2222
2014-12-29,1.2325
2014-12-30,1.2384
2014-12-31,1.265
2015-01-05,1.3066
2015-01-06,1.3017
2015-01-07,1.3013
2015-01-08,1.2719
2015-01-09,1.2694
2015-01-12,1.2589
2015-01-13,1.2563
2015-01-14,1.2534
2015-01-15,1.2945
2015-01-16,1.3033
2015-01-19,1.1991
2015-01-20,1.2119
2015-01-21,1.2689
2015-01-22,1.2716
2015-01-23,1.277
2015-01-26,1.2834
2015-01-27,1.2711
2015-01-28,1.253
2015-01-29,1.239
2015-01-30,1.222
2015-02-02,1.1906
2015-02-03,1.2219
2015-02-04,1.2078
2015-02-05,1.1932
2015-02-06,1.1731
2015-02-09,1.1826
2015-02-10,1.2043
2015-02-11,1.2124
2015-02-12,1.2161
2015-02-13,1.224
2015-02-16,1.2304
2015-02-17,1.2395
2015-02-25,1.2236
2015-02-26,1.2535
2015-02-27,1.2543
2015-03-02,1.2629
2015-03-03,1.2283
2015-03-04,1.2362
2015-03-05,1.2174
2015-03-06,1.2151
2015-03-09,1.2436
2015-03-10,1.2346
2015-03-11,1.2367
2015-03-12,1.2653
2015-03-13,1.2726
2015-03-16,1.3012
2015-03-17,1.3182
2015-03-18,1.3496
2015-03-19,1.3446
2015-03-20,1.3577
2015-03-23,1.3817
2015-03-24,1.3774
2015-03-25,1.3635
2015-03-26,1.3764
2015-03-27,1.3825
2015-03-30,1.427
2015-03-31,1.4109
2015-04-01,1.4335
2015-04-02,1.4339
2015-04-03,1.4444
2015-04-07,1.4782
2015-04-08,1.4896
2015-04-09,1.4798
2015-04-10,1.5109
2015-04-13,1.5407
2015-04-14,1.5387
2015-04-15,1.5212
2015-04-16,1.5699
2015-04-17,1.5912
2015-04-20,1.5653
2015-04-21,1.5993
2015-04-22,1.6411
2015-04-23,1.6378
2015-04-24,1.6136
2015-04-27,1.6538
2015-04-28,1.6357
2015-04-29,1.6429
2015-04-30,1.6352
2015-05-04,1.6531
2015-05-05,1.5822
2015-05-06,1.5672
2015-05-07,1.5383
2015-05-08,1.563
2015-05-11,1.6051
2015-05-12,1.6188
2015-05-13,1.6115
2015-05-14,1.6021
2015-05-15,1.5716
2015-05-18,1.5562
2015-05-19,1.6079
2015-05-20,1.6152
2015-05-21,1.6419
2015-05-22,1.6821
2015-05-25,1.7327
2015-05-26,1.7612
2015-05-27,1.7549
2015-05-28,1.6413
2015-05-29,1.6409
2015-06-01,1.7221
2015-06-02,1.7458
2015-06-03,1.7454
2015-06-04,1.7696
2015-06-05,1.7931
2015-06-08,1.8427
2015-06-09,1.8322
2015-06-10,1.8275
2015-06-11,1.8306
2015-06-12,1.8474
2015-06-15,1.813
2015-06-16,1.763
2015-06-17,1.7855
2015-06-18,1.7237
2015-06-19,1.6162
2015-06-23,1.6701
2015-06-24,1.7088
2015-06-25,1.6505
2015-06-26,1.5303
2015-06-29,1.4969
2015-06-30,1.5912
2015-07-01,1.5163
2015-07-02,1.4657
2015-07-03,1.3881
2015-07-06,1.4249
2015-07-07,1.4201
2015-07-08,1.3163
2015-07-09,1.4057
2015-07-10,1.4811
2015-07-13,1.5127
2015-07-14,1.4753
2015-07-15,1.4315
2015-07-16,1.4408
2015-07-17,1.4887
2015-07-20,1.4895
2015-07-21,1.4928
2015-07-22,1.493
2015-07-23,1.5269
2015-07-24,1.5009
2015-07-27,1.3697
2015-07-28,1.3656
2015-07-29,1.4041
2015-07-30,1.3646
2015-07-31,1.3648
2015-08-03,1.3763
2015-08-04,1.4141
2015-08-05,1.388
2015-08-06,1.3782
2015-08-07,1.4046
2015-08-10,1.4663
2015-08-11,1.4641
2015-08-12,1.4446
2015-08-13,1.4638
2015-08-14,1.4676
2015-08-17,1.469
2015-08-18,1.3786
2015-08-19,1.3984
2015-08-20,1.3579
2015-08-21,1.2999
2015-08-24,1.187
2015-08-25,1.0995
2015-08-26,1.1092
2015-08-27,1.179
2015-08-28,1.2235
2015-08-31,1.2328
2015-09-01,1.2302
2015-09-02,1.2338
2015-09-07,1.19
2015-09-08,1.2218
2015-09-09,1.2435
2015-09-10,1.2322
2015-09-11,1.228
2015-09-14,1.2098
2015-09-15,1.1715
2015-09-16,1.2244
2015-09-17,1.197
2015-09-18,1.2017
2015-09-21,1.2193
2015-09-22,1.2307
2015-09-23,1.2029
2015-09-24,1.2117
2015-09-25,1.2034
2015-09-28,1.2039
2015-09-29,1.1795
2015-09-30,1.1864
2015-10-08,1.2208
2015-10-09,1.2368
2015-10-12,1.2716
2015-10-13,1.2688
2015-10-14,1.253
2015-10-15,1.2794
2015-10-16,1.2943
2015-10-19,1.2946
2015-10-20,1.3053
